time_myr,obliquity_A_deg,eccentricity_A,obliquity_B_deg,eccentricity_B
0.5399999999997753,69.98384587321601,0.2999131498560001,10.570907987775763,0.013005236823038757
0.5599999999997749,69.98263177830401,0.29990662246400007,10.591994066943762,0.013115817205758756
0.5799999999997745,69.98137404332802,0.2998998604480001,10.613075855807761,0.013226345528318756
0.599999999999774,69.98007270400001,0.2998928640000001,10.634153343999762,0.013336821759998752
0.6199999999997736,69.97872779603202,0.2998856333120001,10.65522652115176,0.01344724587007875
0.6399999999997732,69.97733935513602,0.2998781685760001,10.67629537689576,0.013557617827838746
0.6599999999997728,69.97590741702402,0.2998704699840001,10.697359900863761,0.013667937602558747
0.6799999999997723,69.97443201740802,0.2998625377280001,10.71842008268776,0.013778205163518747
0.6999999999997719,69.97291319200002,0.2998543720000001,10.73947591199976,0.01388842047999874
0.7199999999997715,69.97135097651201,0.2998459729920001,10.760527378431759,0.013998583521278746
0.7399999999997711,69.96974540665602,0.2998373408960001,10.781574471615759,0.01410869425663874
0.7599999999997706,69.96809651814402,0.2998284759040001,10.80261718118376,0.014218752655358744
0.7799999999997702,69.96640434668802,0.2998193782080001,10.82365549676776,0.014328758686718738
0.7999999999997698,69.96466892800002,0.2998100480000001,10.844689407999757,0.014438712319998735
0.8199999999997694,69.96289029779203,0.2998004854720001,10.865718904511757,0.014548613524478733
0.8399999999997689,69.96106849177602,0.2997906908160001,10.886743975935758,0.014658462269438736
0.8599999999997685,69.95920354566402,0.2997806642240001,10.907764611903756,0.014768258524158733
0.8799999999997681,69.95729549516801,0.29977040588800014,10.928780802047758,0.014878002257918733
0.8999999999997677,69.95534437600003,0.2997599160000001,10.949792535999757,0.01498769343999873
0.9199999999997672,69.95335022387204,0.2997491947520001,10.970799803391756,0.015097332039678725
0.9399999999997668,69.95131307449603,0.2997382423360001,10.991802593855756,0.015206918026238723
0.9599999999997664,69.94923296358402,0.29972705894400015,11.012800897023755,0.015316451368958723
0.979999999999766,69.94710992684801,0.2997156447680001,11.033794702527755,0.015425932037118726
0.9999999999997655,69.94494400000002,0.29970400000000014,11.054783999999753,0.015535359999998718
1.019999999999765,69.94273521875203,0.29969212483200014,11.075768779071753,0.015644735226878714
1.0399999999997647,69.94048361881603,0.29968001945600015,11.096749029375752,0.015754057687038713
1.0599999999997642,69.93818923590402,0.29966768406400013,11.117724740543753,0.01586332734975872
1.0799999999997638,69.93585210572803,0.29965511884800017,11.138695902207752,0.01597254418431871
1.0999999999997634,69.93347226400003,0.2996423240000002,11.159662503999751,0.01608170815999871
1.119999999999763,69.93104974643202,0.29962929971200014,11.180624535551752,0.016190819246078715
1.1399999999997625,69.92858458873603,0.2996160461760002,11.201581986495752,0.016299877411838706
1.159999999999762,69.92607682662403,0.29960256358400017,11.222534846463752,0.016408882626558707
1.1799999999997617,69.92352649580803,0.2995888521280002,11.24348310508775,0.016517834859518705
1.1999999999997613,69.92093363200004,0.2995749120000002,11.26442675199975,0.0166267340799987
1.2199999999997608,69.91829827091203,0.2995607433920002,11.28536577683175,0.016735580257278698
1.2399999999997604,69.91562044825604,0.2995463464960002,11.30630016921575,0.016844373360638702
1.25999999999976,69.91290019974403,0.2995317215040002,11.327229918783749,0.016953113359358698
1.2799999999997596,69.91013756108804,0.2995168686080002,11.348155015167748,0.0170618002227187
1.2999999999997591,69.90733256800004,0.2995017880000002,11.369075447999748,0.01717043391999869
1.3199999999997587,69.90448525619203,0.29948647987200017,11.389991206911748,0.017279014420478692
1.3399999999997583,69.90159566137604,0.2994709444160002,11.410902281535748,0.017387541693438695
1.3599999999997578,69.89866381926404,0.2994551818240002,11.431808661503746,0.017496015708158688
1.3799999999997574,69.89568976556804,0.2994391922880002,11.452710336447748,0.01760443643391869
1.399999999999757,69.89267353600003,0.2994229760000002,11.473607295999747,0.017712803839998688
1.4199999999997566,69.88961516627204,0.2994065331520002,11.494499529791746,0.01782111789567868
1.4399999999997561,69.88651469209604,0.2993898639360002,11.515387027455745,0.017929378570238685
1.4599999999997557,69.88337214918404,0.2993729685440002,11.536269778623744,0.018037585832958683
1.4799999999997553,69.88018757324804,0.29935584716800023,11.557147772927744,0.018145739653118678
1.4999999999997549,69.87696100000004,0.29933850000000023,11.578020999999744,0.018253839999998682
1.5199999999997544,69.87369246515203,0.2993209272320002,11.598889449471743,0.018361886842878677
1.539999999999754,69.87038200441604,0.2993031290560002,11.619753110975745,0.018469880151038672
1.5599999999997536,69.86702965350403,0.29928510566400024,11.640611974143743,0.018577819893758677
1.5799999999997532,69.86363544812804,0.29926685724800023,11.661466028607743,0.01868570604031867
1.5999999999997527,69.86019942400004,0.29924838400000026,11.682315263999742,0.018793538559998667
1.6199999999997523,69.85672161683203,0.29922968611200024,11.703159669951742,0.01890131742207867
1.6399999999997519,69.85320206233604,0.29921076377600025,11.723999236095741,0.019009042595838667
1.6599999999997515,69.84964079622404,0.2991916171840002,11.74483395206374,0.01911671405055866
1.679999999999751,69.84603785420805,0.29917224652800023,11.76566380748774,0.019224331755518666
1.6999999999997506,69.84239327200004,0.29915265200000024,11.78648879199974,0.019331895679998656
1.7199999999997502,69.83870708531205,0.29913283379200023,11.80730889523174,0.019439405793278665
1.7399999999997497,69.83497932985605,0.2991127920960003,11.82812410681574,0.019546862064638654
1.7599999999997493,69.83121004134405,0.29909252710400025,11.848934416383738,0.019654264463358655
1.779999999999749,69.82739925548805,0.2990720390080003,11.86973981356774,0.019761612958718654
1.7999999999997485,69.82354700800005,0.2990513280000003,11.890540287999738,0.019868907519998653
1.819999999999748,69.81965333459205,0.2990303942720003,11.911335829311739,0.019976148116478652
1.8399999999997476,69.81571827097605,0.29900923801600027,11.932126427135739,0.020083334717438645
1.8599999999997472,69.81174185286406,0.2989878594240003,11.952912071103736,0.020190467292158648
1.8799999999997468,69.80772411596806,0.29896625868800025,11.973692750847738,0.020297545809918653
1.8999999999997463,69.80366509600006,0.29894443600000026,11.994468455999737,0.020404570239998646
1.919999999999746,69.79956482867206,0.2989223915520003,12.015239176191736,0.020511540551678645
1.9399999999997455,69.79542334969605,0.29890012553600026,12.036004901055737,0.02061845671423864
1.959999999999745,69.79124069478405,0.2988776381440003,12.056765620223734,0.020725318696958636
1.9799999999997446,69.78701689964805,0.2988549295680003,12.077521323327733,0.020832126469118636
1.9999999999997442,69.78275200000006,0.2988320000000003,12.098271999999735,0.020938879999998636
2.019999999999744,69.77844603155205,0.2988088496320003,12.119017639871736,0.021045579258878643
2.0399999999997434,69.77409903001606,0.2987854786560003,12.139758232575733,0.021152224215038633
2.059999999999743,69.76971103110407,0.2987618872640003,12.160493767743732,0.02125881483775863
2.0799999999997425,69.76528207052806,0.2987380756480003,12.181224235007733,0.02136535109631863
2.099999999999742,69.76081218400006,0.2987140440000003,12.201949623999733,0.021471832959998632
2.1199999999997416,69.75630140723206,0.29868979251200034,12.222669924351731,0.021578260398078628
2.139999999999741,69.75174977593605,0.2986653213760003,12.243385125695733,0.021684633379838624
2.159999999999741,69.74715732582405,0.2986406307840003,12.264095217663732,0.02179095187455863
2.1799999999997404,69.74252409260805,0.2986157209280003,12.284800189887731,0.021897215851518628
2.19999999999974,69.73785011200006,0.2985905920000003,12.305500031999731,0.02200342527999862
2.2199999999997395,69.73313541971206,0.2985652441920003,12.32619473363173,0.022109580129278623
2.239999999999739,69.72838005145607,0.2985396776960003,12.346884284415731,0.02221568036863862
2.2599999999997387,69.72358404294405,0.29851389270400036,12.36756867398373,0.022321725967358617
2.2799999999997382,69.71874742988805,0.29848788940800036,12.38824789196773,0.022427716894718615
2.299999999999738,69.71387024800006,0.29846166800000035,12.408921927999728,0.022533653119998612
2.3199999999997374,69.70895253299207,0.29843522867200034,12.429590771711728,0.022639534612478612
2.339999999999737,69.70399432057607,0.2984085716160004,12.450254412735728,0.02274536134143861
2.3599999999997365,69.69899564646406,0.29838169702400036,12.470912840703729,0.022851133276158613
2.379999999999736,69.69395654636807,0.2983546050880004,12.491566045247726,0.022956850385918603
2.3999999999997357,69.68887705600007,0.29832729600000035,12.512214015999728,0.023062512639998603
2.4199999999997353,69.68375721107208,0.29829976995200036,12.532856742591726,0.023168120007678605
2.439999999999735,69.67859704729607,0.2982720271360004,12.553494214655727,0.023273672458238602
2.4599999999997344,69.67339660038407,0.29824406774400036,12.574126421823726,0.023379169960958603
2.479999999999734,69.66815590604807,0.29821589196800036,12.594753353727725,0.023484612485118607
2.4999999999997335,69.66287500000007,0.2981875000000004,12.615374999999727,0.023589999999998605
2.519999999999733,69.65755391795207,0.2981588920320004,12.635991350271723,0.023695332474878594
2.5399999999997327,69.65219269561607,0.2981300682560004,12.656602394175724,0.0238006098790386
2.5599999999997323,69.64679136870407,0.2981010288640004,12.677208121343723,0.023905832181758596
2.579999999999732,69.64134997292808,0.2980717740480004,12.697808521407724,0.024010999352318593
2.5999999999997314,69.63586854400008,0.2980423040000004,12.718403583999722,0.02411611135999859
2.619999999999731,69.63034711763208,0.2980126189120004,12.738993298751723,0.024221168174078593
2.6399999999997306,69.62478572953609,0.2979827189760004,12.759577655295722,0.024326169763838588
2.65999999999973,69.61918441542407,0.2979526043840004,12.780156643263723,0.024431116098558588
2.6799999999997297,69.61354321100808,0.2979222753280004,12.800730252287723,0.02453600714751859
2.6999999999997293,69.60786215200008,0.2978917320000004,12.821298471999722,0.024640842879998584
2.719999999999729,69.60214127411209,0.2978609745920004,12.841861292031721,0.024745623265278585
2.7399999999997284,69.59638061305608,0.2978300032960004,12.86241870201572,0.024850348272638583
2.759999999999728,69.59058020454407,0.2977988183040004,12.882970691583722,0.024955017871358582
2.7799999999997276,69.58474008428809,0.2977674198080004,12.90351725036772,0.02505963203071858
2.799999999999727,69.57886028800007,0.29773580800000043,12.924058367999718,0.02516419071999857
2.8199999999997267,69.57294085139208,0.2977039830720004,12.94459403411172,0.02526869390847858
2.8399999999997263,69.56698181017609,0.29767194521600043,12.965124238335719,0.025373141565438576
2.859999999999726,69.56098320006409,0.2976396946240005,12.985648970303718,0.02547753366015857
2.8799999999997254,69.55494505676808,0.29760723148800045,13.006168219647718,0.02558187016191857
2.899999999999725,69.54886741600009,0.29757455600000043,13.026681975999718,0.02568615103999857
2.9199999999997246,69.54275031347208,0.29754166835200047,13.047190228991717,0.02579037626367857
2.939999999999724,69.53659378489608,0.29750856873600046,13.067692968255717,0.025894545802238565
2.9599999999997237,69.53039786598409,0.2974752573440005,13.088190183423716,0.025998659624958564
2.9799999999997233,69.52416259244808,0.2974417343680005,13.108681864127716,0.026102717701118563
2.999999999999723,69.51788800000008,0.29740800000000045,13.129167999999716,0.026206719999998563
3.0199999999997225,69.51157412435208,0.2973740544320005,13.149648580671716,0.026310666490878563
3.039999999999722,69.50522100121609,0.29733989785600046,13.170123595775715,0.026414557143038565
3.0599999999997216,69.49882866630409,0.2973055304640005,13.190593034943715,0.02651839192575856
3.079999999999721,69.49239715532809,0.2972709524480005,13.211056887807715,0.026622170808318555
3.0999999999997208,69.48592650400009,0.29723616400000047,13.231515143999715,0.026725893759998554
3.1199999999997203,69.4794167480321,0.29720116531200047,13.251967793151714,0.026829560750078557
3.13999999999972,69.47286792313609,0.2971659565760005,13.272414824895714,0.026933171747838554
3.1599999999997195,69.4662800650241,0.2971305379840005,13.292856228863714,0.02703672672255855
3.179999999999719,69.45965320940809,0.2970949097280005,13.313291994687715,0.027140225643518555
3.1999999999997186,69.4529873920001,0.29705907200000053,13.333722111999712,0.027243668479998543
3.219999999999718,69.4462826485121,0.2970230249920005,13.354146570431713,0.027347055201278548
3.2399999999997178,69.4395390146561,0.2969867688960005,13.374565359615712,0.02745038577663855
3.2599999999997173,69.43275652614409,0.2969503039040005,13.39497846918371,0.027553660175358544
3.279999999999717,69.4259352186881,0.29691363020800055,13.415385888767712,0.027656878366718544
3.2999999999997165,69.4190751280001,0.2968767480000005,13.43578760799971,0.02776004031999854
3.319999999999716,69.4121762897921,0.29683965747200053,13.45618361651171,0.02786314600447854
3.3399999999997156,69.40523873977611,0.29680235881600053,13.476573903935709,0.027966195389438533
3.359999999999715,69.3982625136641,0.29676485222400056,13.49695845990371,0.028069188444158538
3.379999999999715,69.3912476471681,0.29672713788800054,13.517337274047708,0.028172125137918533
3.3999999999997144,69.38419417600011,0.29668921600000053,13.537710335999709,0.028275005439998533
3.419999999999714,69.3771021358721,0.2966510867520005,13.55807763539171,0.028377829319678537
3.4399999999997135,69.3699715624961,0.29661275033600054,13.578439161855709,0.028480596746238533
3.459999999999713,69.3628024915841,0.29657420694400055,13.59879490502371,0.028583307688958528
3.4799999999997127,69.35559495884812,0.2965354567680006,13.619144854527708,0.02868596211711853
3.4999999999997122,69.3483490000001,0.29649650000000055,13.639488999999708,0.02878855999999853
3.519999999999712,69.34106465075212,0.2964573368320006,13.659827331071707,0.028891101306878525
3.5399999999997114,69.3337419468161,0.2964179674560006,13.680159837375708,0.02899358600703853
3.559999999999711,69.32638092390411,0.2963783920640006,13.700486508543706,0.029096014069758522
3.5799999999997105,69.3189816177281,0.29633861084800056,13.720807334207706,0.02919838546431852
3.59999999999971,69.31154406400012,0.29629862400000057,13.741122303999706,0.029300700159998524
3.6199999999997097,69.30406829843211,0.2962584317120006,13.761431407551704,0.02940295812607852
3.6399999999997092,69.29655435673611,0.29621803417600057,13.781734634495706,0.02950515933183852
3.659999999999709,69.28900227462411,0.2961774315840006,13.802031974463706,0.029607303746558518
3.6799999999997084,69.28141208780812,0.2961366241280006,13.822323417087704,0.02970939133951852
3.699999999999708,69.2737838320001,0.2960956120000006,13.842608951999704,0.02981142207999851
3.7199999999997075,69.26611754291211,0.2960543953920006,13.862888568831703,0.02991339593727851
3.739999999999707,69.25841325625612,0.2960129744960006,13.883162257215705,0.03001531288063851
3.7599999999997067,69.25067100774412,0.2959713495040006,13.903430006783701,0.030117172879358504
3.7799999999997063,69.24289083308811,0.2959295206080006,13.923691807167703,0.03021897590271851
3.799999999999706,69.23507276800012,0.29588748800000064,13.943947647999703,0.03032072191999851
3.8199999999997054,69.22721684819211,0.2958452518720006,13.964197518911703,0.030422410900478505
3.839999999999705,69.21932310937612,0.29580281241600065,13.9844414095357,0.030524042813438505
3.8599999999997046,69.21139158726412,0.2957601698240006,14.004679309503704,0.030625617628158505
3.879999999999704,69.20342231756811,0.2957173242880006,14.024911208447701,0.030727135313918498
3.8999999999997037,69.19541533600011,0.2956742760000006,14.045137095999701,0.030828595839998498
3.9199999999997033,69.18737067827212,0.2956310251520006,14.065356961791702,0.030929999175678503
3.939999999999703,69.17928838009612,0.29558757193600066,14.0855707954557,0.031031345290238495
3.9599999999997024,69.17116847718412,0.29554391654400064,14.1057785866237,0.0311326341529585
3.979999999999702,69.16301100524812,0.29550005916800065,14.1259803249277,0.031233865733118493
3.9999999999997016,69.15481600000012,0.29545600000000066,14.146175999999699,0.031335039999998496
4.019999999999701,69.14658349715212,0.29541173923200065,14.166365601471698,0.03143615692287849
4.039999999999701,69.13831353241613,0.2953672770560007,14.186549118975698,0.03153721647103849
4.0599999999997,69.13000614150413,0.2953226136640007,14.206726542143697,0.03163821861375849
4.0799999999997,69.12166136012812,0.29527774924800065,14.226897860607696,0.031739163320318495
4.099999999999699,69.11327922400012,0.2952326840000007,14.247063063999697,0.03184005055999849
4.119999999999699,69.10485976883213,0.29518741811200067,14.267222141951695,0.03194088030207849
4.139999999999699,69.09640303033612,0.29514195177600067,14.287375084095697,0.03204165251583849
4.159999999999698,69.08790904422413,0.2950962851840007,14.307521880063696,0.03214236717055848
4.179999999999698,69.07937784620813,0.2950504185280007,14.327662519487696,0.03224302423551848
4.199999999999697,69.07080947200012,0.2950043520000007,14.347796991999694,0.03234362367999848
4.219999999999697,69.06220395731214,0.2949580857920007,14.367925287231694,0.03244416547327848
4.2399999999996965,69.05356133785614,0.2949116200960007,14.388047394815695,0.03254464958463847
4.259999999999696,69.04488164934413,0.29486495510400074,14.408163304383695,0.032645075983358474
4.279999999999696,69.03616492748813,0.2948180910080007,14.428273005567693,0.03274544463871848
4.299999999999695,69.02741120800013,0.2947710280000007,14.448376487999695,0.03284575551999848
4.319999999999695,69.01862052659213,0.2947237662720007,14.468473741311694,0.03294600859647848
4.339999999999694,69.00979291897613,0.29467630601600076,14.488564755135691,0.03304620383743847
4.359999999999694,69.00092842086414,0.29462864742400074,14.508649519103693,0.033146341212158474
4.3799999999996935,68.99202706796814,0.29458079068800075,14.528728022847693,0.03324642068991847
4.399999999999693,68.98308889600014,0.29453273600000074,14.54880025599969,0.03334644223999847
4.419999999999693,68.97411394067214,0.29448448355200074,14.56886620819169,0.03344640583167847
4.439999999999692,68.96510223769613,0.29443603353600073,14.588925869055693,0.03354631143423846
4.459999999999692,68.95605382278413,0.29438738614400073,14.608979228223692,0.03364615901695847
4.479999999999691,68.94696873164814,0.29433854156800077,14.62902627532769,0.033745948549118464
4.499999999999691,68.93784700000015,0.29428950000000076,14.64906699999969,0.03384567999999846
4.5199999999996905,68.92868866355215,0.2942402616320008,14.669101391871688,0.03394535333887846
4.53999999999969,68.91949375801615,0.29419082665600077,14.68912944057569,0.03404496853503845
4.55999999999969,68.91026231910413,0.2941411952640008,14.70915113574369,0.03414452555775846
4.579999999999689,68.90099438252814,0.29409136764800076,14.72916646700769,0.03424402437631846
4.599999999999689,68.89168998400015,0.29404134400000076,14.74917542399969,0.03434346495999847
4.619999999999688,68.88234915923215,0.29399112451200077,14.769177996351688,0.03444284727807845
4.639999999999688,68.87297194393615,0.2939407093760008,14.789174173695688,0.034542171299838456
4.6599999999996875,68.86355837382415,0.2938900987840008,14.809163945663688,0.03464143699455845
4.679999999999687,68.85410848460815,0.2938392929280008,14.829147301887687,0.03474064433151845
4.699999999999687,68.84462231200015,0.2937882920000008,14.849124231999689,0.03483979327999845
4.719999999999686,68.83509989171216,0.29373709619200083,14.869094725631687,0.03493888380927845
4.739999999999686,68.82554125945614,0.29368570569600083,14.889058772415687,0.03503791588863845
4.759999999999685,68.81594645094415,0.2936341207040008,14.909016361983687,0.03513688948735845
4.779999999999685,68.80631550188815,0.2935823414080008,14.928967483967687,0.03523580457471845
4.7999999999996845,68.79664844800016,0.2935303680000008,14.948912127999684,0.035334661119998445
4.819999999999684,68.78694532499216,0.2934782006720008,14.968850283711685,0.03543345909247845
4.839999999999684,68.77720616857616,0.2934258396160008,14.988781940735684,0.035532198461438444
4.859999999999683,68.76743101446415,0.29337328502400084,15.008707088703687,0.03563087919615844
4.879999999999683,68.75761989836815,0.2933205370880008,15.028625717247685,0.03572950126591844
4.899999999999682,68.74777285600015,0.29326759600000085,15.048537815999683,0.03582806463999844
4.919999999999682,68.73788992307216,0.29321446195200085,15.068443374591682,0.03592656928767844
4.9399999999996815,68.72797113529616,0.29316113513600084,15.088342382655682,0.03602501517823843
4.959999999999681,68.71801652838417,0.29310761574400085,15.108234829823683,0.036123402280958436
4.979999999999681,68.70802613804815,0.29305390396800085,15.128120705727682,0.03622173056511843
4.99999999999968,68.69800000000015,0.29300000000000087,15.147999999999683,0.03631999999999844
5.01999999999968,68.68793814995216,0.2929459040320009,15.167872702271682,0.03641821055487843
5.039999999999679,68.67784062361616,0.29289161625600085,15.187738802175684,0.036516362199038435
5.059999999999679,68.66770745670416,0.29283713686400087,15.207598289343682,0.03661445490175842
5.0799999999996786,68.65753868492817,0.2927824660480009,15.227451153407682,0.03671248863231842
5.099999999999678,68.64733434400017,0.29272760400000086,15.247297383999683,0.036810463359998435
5.119999999999678,68.63709446963216,0.2926725509120009,15.267136970751682,0.03690837905407843
5.139999999999677,68.62681909753616,0.2926173069760009,15.286969903295681,0.03700623568383842
5.159999999999677,68.61650826342417,0.2925618723840009,15.306796171263679,0.03710403321855842
5.179999999999676,68.60616200300817,0.2925062473280009,15.32661576428768,0.03720177162751842
5.199999999999676,68.59578035200016,0.2924504320000009,15.346428671999679,0.03729945087999842
5.219999999999676,68.58536334611216,0.29239442659200093,15.366234884031677,0.03739707094527842
5.239999999999675,68.57491102105617,0.2923382312960009,15.386034390015679,0.03749463179263843
5.259999999999675,68.56442341254417,0.29228184630400095,15.405827179583678,0.03759213339135842
5.279999999999674,68.55390055628817,0.2922252718080009,15.42561324236768,0.03768957571071842
5.299999999999674,68.54334248800018,0.29216850800000094,15.445392567999678,0.03778695871999842
5.319999999999673,68.53274924339217,0.29211155507200093,15.465165146111676,0.03788428238847842
5.339999999999673,68.52212085817618,0.29205441321600095,15.484930966335677,0.03798154668543842
5.359999999999673,68.51145736806417,0.2919970826240009,15.504690018303677,0.038078751580158415
5.379999999999672,68.50075880876818,0.29193956348800093,15.524442291647677,0.03817589704191841
5.399999999999672,68.49002521600018,0.29188185600000094,15.544187775999674,0.03827298303999841
5.419999999999671,68.47925662547217,0.291823960352001,15.563926460991674,0.03837000954367841
5.439999999999671,68.46845307289618,0.29176587673600096,15.583658336255676,0.03846697652223841
