source,expedition,site,hole,physical_sample_id,nrm_intensite,inclinaison_nrm,declinaison_nrm,profondeur_m,n_etapes_ablation,dose_min,dose_max,intensite_finale,fraction_restante,rho_ablation,n_etapes_inscription,rho_inscription,data_kind
iodp_remanence_385_7708642,385,U1548,E,CUBE10711531,0.006964,12.5,140.1,29.39,9,5,60,0.00049,0.0703619,-0.9833,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10712231,0.005399,-32.9,203.4,39.16,9,5,60,0.000299,0.0553806,-0.9833,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10715281,0.004183,19.3,134.4,48.08,9,5,60,0.000132,0.0315563,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10715971,0.003574,-2.2,220.1,57.78,9,5,60,0.000142,0.0397314,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10718701,0.002842,31.6,208.4,67.3,9,5,60,0.000144,0.0506685,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10720801,0.001128,-21.1,198.5,76.8,9,5,60,9.7e-05,0.0859929,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10722451,0.000898,17.5,152.4,86.3,9,5,60,8.7e-05,0.096882,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10725331,0.001408,-23.6,192.6,95.86,9,5,60,0.000114,0.0809659,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1548,E,CUBE10726441,0.000768,19.3,158.1,105.89,9,5,60,6.5e-05,0.0846354,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10728101,0.007136,13.4,138.2,6.13,9,5,60,0.000362,0.0507287,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10728191,0.085153,12.4,173.9,15.77,9,5,60,0.007835,0.0920109,-0.9000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10728701,0.002766,-37.9,155.2,23.83,9,5,60,4.5e-05,0.016269,-0.9833,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10728771,0.003247,-18.0,140.0,43.13,9,5,60,0.000163,0.0502002,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10728841,0.003492,-25.9,211.4,34.41,9,5,60,0.000114,0.032646,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10729091,0.003031,38.3,209.5,51.79,9,5,60,0.000324,0.106895,-0.9833,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10729171,0.004806,-15.9,222.1,71.48,9,5,60,0.000277,0.0576363,-0.9833,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10729231,0.002116,17.3,223.5,81.38,9,5,60,0.000165,0.0779773,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10729391,0.001505,-45.1,198.3,90.16,9,5,60,9.1e-05,0.0604651,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,A,CUBE10729691,0.002314,13.8,210.3,99.21,9,5,60,0.00016,0.0691443,-0.9833,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10730371,0.012052,-16.6,221.8,3.67,9,5,60,0.000928,0.0769997,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10730951,0.02474,-29.6,153.8,15.85,9,5,60,0.001322,0.0534357,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10731141,0.001875,-65.2,229.3,23.89,9,5,60,0.000101,0.0538667,-0.9500,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10731341,0.008939,33.8,160.4,45.79,9,5,60,0.000259,0.0289742,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10731501,0.002668,-24.0,180.0,52.13,9,5,60,0.000126,0.0472264,-0.9833,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10731661,0.011677,-27.0,174.9,63.25,9,5,60,0.002011,0.172219,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10731761,0.003347,41.3,169.5,72.47,9,5,60,0.000181,0.0540783,-1.0000,0,,mesure_experimentale
iodp_remanence_385_7708642,385,U1552,C,CUBE10731831,0.000954,-7.6,152.7,81.94,9,5,60,4.2e-05,0.0440252,-1.0000,0,,mesure_experimentale
iodp_remanence_390_10642311,390C,U1559,A,CUBE11484811,0.001276,-37.1,20.7,58.95,13,5,100,0.000232,0.181818,-0.9011,22,0.7120,mesure_experimentale
iodp_remanence_390_10642311,390C,U1559,A,CUBE11484821,0.001611,21.8,20.9,62.01,12,5,100,0.000229,0.142148,-0.9930,89,0.7019,mesure_experimentale
iodp_remanence_390_10642311,390C,U1556,A,CUBE11486991,0.015736,-58.4,111.7,275.69,13,5,130,0.004811,0.305732,-0.8242,22,0.7504,mesure_experimentale
iodp_remanence_390_10642311,390C,U1556,A,CUBE11487001,0.002509,-56.1,178.9,278.0,13,5,130,0.001602,0.638501,0.0440,0,,mesure_experimentale
iodp_remanence_390_10642311,390C,U1556,A,CUBE11487821,5.63671,-0.3,342.0,281.12,16,5,190,0.380457,0.0674962,-0.9882,22,0.3665,mesure_experimentale
iodp_remanence_390_10642311,390C,U1556,A,CUBE11487871,0.008158,-39.2,152.2,283.53,13,5,130,0.002656,0.32557,-0.9670,22,0.7290,mesure_experimentale
iodp_remanence_390_10642311,390C,U1557,B,CUBE11488621,0.017026,-67.8,75.9,563.52,12,5,100,0.000979,0.0575003,-0.9860,22,0.7708,mesure_experimentale
iodp_remanence_390_10642311,390C,U1557,B,CUBE11488641,1.71325,-49.0,246.1,569.55,14,5,100,0.051692,0.0301718,-0.9692,22,0.7357,mesure_experimentale
iodp_remanence_390_10642311,390C,U1557,B,CUBE11488661,0.002544,8.2,144.4,564.15,12,5,100,0.002813,1.10574,-0.7902,0,,mesure_experimentale
iodp_remanence_390_10642311,390C,U1557,B,CUBE11488701,2.01063,-35.2,212.9,572.05,12,5,100,0.103312,0.051383,-0.9790,22,0.8114,mesure_experimentale
iodp_remanence_390_10642311,390C,U1557,B,CUBE11488711,0.068072,23.1,241.7,573.26,12,5,100,0.004221,0.0620079,-0.9860,0,,mesure_experimentale
iodp_remanence_390_10642311,390C,U1558,A,CUBE11593211,0.914306,-15.8,51.2,161.86,11,5,80,0.053255,0.0582464,-0.9636,43,0.7798,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11247861,2.4e-05,-68.0,344.8,9.01,5,5,25,1.2e-05,0.5,-0.9000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11248401,2.8e-05,-58.6,346.0,14.41,6,5,30,1.5e-05,0.535714,-0.7714,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11248411,2.5e-05,-50.9,45.0,18.57,6,5,30,1.2e-05,0.48,-0.3143,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11249031,2.4e-05,-55.1,9.3,22.1,2,5,10,1.3e-05,0.541667,nan,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11252081,0.000102,-9.5,232.7,71.855,11,5,100,0.00025,2.45098,-0.1909,12,0.9930,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11252761,2.1e-05,4.0,22.0,91.7,8,5,80,0.000112,5.33333,0.0952,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11253201,4e-05,-5.1,12.9,99.03,16,2,100,0.000529,13.225,0.0588,15,0.9964,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11253961,0.000561,-7.1,229.7,185.45,11,2,60,5.3e-05,0.0944742,-0.7727,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11253991,0.008442,-37.3,354.9,194.68,14,2,100,0.000259,0.0306799,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11254001,0.008774,12.5,319.6,195.97,13,2,100,0.000899,0.102462,-0.9011,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11254441,0.007964,27.0,124.5,205.97,16,2,140,0.000748,0.0939227,-0.9147,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11254451,0.009475,8.8,10.9,207.88,13,2,100,0.001545,0.163061,-0.9945,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11254461,0.005156,2.0,296.6,209.3,13,2,100,0.002222,0.430954,-0.8626,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258191,0.711594,-38.5,48.1,210.63,18,2,180,0.176382,0.247869,-0.5046,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258201,1.85771,-55.0,174.2,214.0,15,100,575,0.285236,0.153542,-0.8393,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258211,0.247412,15.5,261.3,215.83,17,5,200,0.035443,0.143255,-0.7549,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258221,0.308712,5.4,76.7,217.78,15,100,575,0.197539,0.639881,-0.0321,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258231,1.02237,46.0,8.3,218.13,15,150,575,0.210147,0.205549,-0.6321,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258241,0.891841,-3.3,39.4,218.48,13,5,120,0.049903,0.055955,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258251,0.293298,-18.9,241.9,220.21,15,150,550,0.41061,1.39998,0.2429,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258261,3.81177,-32.3,329.2,220.73,15,5,200,0.5216,0.136839,-0.9964,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258271,22.5769,8.8,88.8,223.42,15,2,120,1.66504,0.07375,-0.9857,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258281,29.1826,20.8,206.6,225.01,11,5,60,0.988082,0.0338586,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258291,40.739,-77.1,8.1,227.41,14,5,120,0.450782,0.0110651,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258301,16.9757,5.6,299.4,227.94,16,150,550,0.164183,0.00967163,-0.9765,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11258311,36.069,-8.1,145.2,229.39,14,5,120,0.437984,0.012143,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260721,33.382,-55.7,175.7,229.31,13,2,80,0.444984,0.0133301,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260731,22.422,45.2,202.6,230.68,14,150,500,0.764386,0.0340909,-0.6571,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260741,17.4513,48.7,74.1,233.6,14,2,140,1.10088,0.0630833,-0.9692,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260751,15.845,-8.7,294.5,234.06,14,2,140,0.953723,0.0601909,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260761,26.8999,29.1,184.1,235.55,13,2,100,1.67036,0.0620954,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260771,0.393633,-74.6,100.9,236.63,13,150,525,0.48349,1.22828,-0.0440,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260781,1.11541,-34.3,215.6,240.16,14,2,100,0.083042,0.0744496,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260791,0.90144,-13.4,323.1,242.4,13,150,525,0.475684,0.527693,-0.6264,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260801,3.97556,39.4,336.6,245.83,17,2,200,0.494354,0.124348,-0.9828,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260811,0.251383,29.0,214.8,246.32,6,150,350,0.9689,3.85428,0.7143,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260821,15.2894,-34.9,338.0,250.12,17,2,140,1.43871,0.0940991,-0.9902,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260831,19.7559,-24.1,279.9,250.63,12,150,500,0.624241,0.0315976,-0.9720,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260841,1.28744,19.3,66.6,254.91,14,5,120,0.11093,0.0861632,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260851,18.8928,26.2,159.7,256.02,14,5,120,1.04281,0.0551963,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11260861,28.7196,-33.1,236.3,257.77,12,150,500,0.735204,0.0255994,-0.7273,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11262951,33.4154,4.7,227.2,259.29,16,150,550,0.28021,0.00838566,-0.9441,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11262961,2.36564,-23.9,313.4,261.81,15,5,200,0.36725,0.155243,-0.9500,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11262971,2.55846,-4.6,300.6,265.4,14,5,200,0.301205,0.117729,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11262981,0.687092,-40.9,131.0,265.93,18,5,200,0.190896,0.277832,-0.9278,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11262991,0.420701,-19.6,75.9,267.15,15,150,500,0.63703,1.51421,0.5000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263001,2.36672,-29.5,354.9,269.93,18,5,200,0.38703,0.16353,-0.9876,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263011,2.68815,39.3,60.1,276.22,14,5,140,0.157932,0.0587513,-0.9868,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263021,22.5577,38.1,70.4,278.22,14,5,140,0.857346,0.0380068,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263031,19.4433,67.3,175.8,277.66,15,150,475,0.449495,0.0231183,-0.7607,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263041,1.6667,-64.8,328.9,280.29,15,5,140,0.188865,0.113317,-0.9214,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263391,36.3524,-69.1,167.2,285.92,14,150,475,1.05208,0.028941,-0.9560,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263401,48.7684,32.2,79.6,287.4,11,5,80,0.787813,0.0161542,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263411,36.2959,-46.2,212.0,288.71,11,5,80,0.336669,0.00927567,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263421,25.2034,-33.9,225.8,294.44,14,150,475,2.05527,0.0815475,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263431,19.8507,-45.2,212.4,295.38,15,2,140,0.149427,0.00752754,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263441,24.9507,-32.0,202.6,296.46,15,2,140,0.132063,0.00529295,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263451,21.9993,-29.3,176.4,298.18,15,150,500,1.08848,0.0494778,-0.9036,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263461,19.1664,-27.8,173.6,297.51,14,5,160,0.163576,0.00853454,-0.9868,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263471,17.2169,-18.1,208.8,299.11,13,5,160,0.159703,0.00927594,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263481,15.9018,12.5,184.1,300.14,17,150,550,0.611588,0.0384604,-0.6127,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263491,19.5127,-45.9,139.0,301.87,15,2,140,0.605717,0.0310421,-0.9750,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263501,13.4285,-2.0,249.1,303.45,15,2,140,0.224928,0.01675,-0.9714,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263511,4.41949,55.5,350.0,304.93,14,150,475,0.176439,0.039923,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263521,3.06403,-5.2,298.5,306.71,16,5,170,0.442095,0.144285,-0.9676,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263531,6.21123,-49.4,359.7,307.27,15,5,170,0.236357,0.0380532,-0.9607,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263541,29.6322,-33.9,143.8,308.97,14,150,475,1.56634,0.0528594,-0.5560,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263551,24.3608,17.0,206.7,311.36,15,5,170,0.172815,0.00709398,-0.9964,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263561,1.47134,-40.9,189.0,313.48,15,5,170,0.087024,0.0591459,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1575,A,CUBE11263571,1.24591,-17.2,214.3,325.27,15,150,475,0.614111,0.492903,-0.6786,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11274231,0.002316,-70.0,7.6,85.8,11,5,60,0.000109,0.0470639,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11274941,0.00811,-35.8,160.7,99.85,11,5,60,0.002057,0.253637,-0.9818,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11275621,0.00904,-51.0,99.8,111.24,10,5,60,0.000279,0.0308628,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11276271,0.01083,-22.5,22.2,118.4,10,5,60,0.003493,0.32253,-0.9636,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11276561,0.012444,9.9,164.1,127.77,14,5,140,0.000726,0.0583414,-0.9956,15,1.0000,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11276951,0.022161,-16.7,41.8,135.68,17,150,625,0.001258,0.0567664,-0.9828,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11277351,0.007506,-32.7,12.2,149.87,17,150,625,0.000538,0.071676,-0.9853,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11277531,0.000706,-7.0,63.3,158.23,14,5,140,0.000236,0.334278,-0.9956,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11277961,0.001544,-19.6,352.5,169.65,14,5,140,0.000273,0.176813,-1.0000,15,1.0000,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11278251,0.003049,51.9,250.1,176.23,14,5,140,0.000278,0.0911774,-0.9385,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11278261,0.001084,47.3,281.8,177.98,14,5,140,0.000116,0.107011,-0.4769,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11278271,0.015408,31.1,282.9,179.17,14,5,140,0.000698,0.0453011,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11278411,0.001098,-5.3,338.7,185.56,17,150,625,0.000163,0.148452,-0.9902,16,-0.9971,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11278581,0.001247,26.5,339.0,201.3,14,5,140,0.000117,0.0938252,-0.9780,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279031,0.001248,-31.2,164.5,204.66,15,5,200,0.000392,0.314103,-0.9750,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279191,0.000781,0.5,212.3,217.41,15,5,200,0.000391,0.50064,-0.9679,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279201,0.004234,-5.6,98.5,212.18,17,150,625,0.000539,0.127303,-0.9779,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279361,0.000597,18.3,56.1,228.15,15,5,200,0.000196,0.328308,-0.9964,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279381,0.00124,4.3,311.6,238.62,15,5,200,0.000263,0.212097,-0.9929,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279561,0.00026,-29.7,215.4,248.65,15,5,200,0.000302,1.16154,-0.7143,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279921,0.00032,-53.8,162.5,251.21,11,5,200,0.000122,0.38125,-0.9455,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279931,0.000393,-33.8,102.5,258.2,15,150,610,0.0004,1.01781,-0.9071,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279951,0.000998,27.2,339.9,262.22,11,5,200,0.000258,0.258517,-0.8636,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11279961,0.001366,-14.2,21.8,266.99,14,150,610,0.000388,0.284041,-0.9824,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280001,0.001592,6.2,311.2,270.39,11,5,200,0.000732,0.459799,-1.0000,15,1.0000,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280011,0.000454,17.9,269.0,276.34,16,150,610,0.000239,0.526432,0.3294,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280061,0.000189,5.4,352.3,281.93,21,5,30,6.9e-05,0.365079,-0.2974,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280071,0.000806,-23.5,39.5,280.03,14,150,610,0.000434,0.538462,-0.8066,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280101,0.000284,33.7,6.7,291.54,31,5,200,0.000129,0.454225,-0.8226,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280121,0.00074,6.4,303.1,303.25,30,5,200,0.000381,0.514865,-0.9141,15,1.0000,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280151,0.000501,34.8,322.4,309.7,14,150,610,0.000283,0.56487,-0.8769,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280191,0.001029,-35.8,25.7,321.12,14,5,575,0.000547,0.531584,-0.9560,16,-1.0000,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280301,0.000344,-26.8,61.8,329.24,10,5,140,7e-05,0.203488,-0.9758,17,-1.0000,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280321,8.2e-05,25.8,34.4,338.34,3,5,30,0.000209,2.54878,1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280491,4.7e-05,19.9,26.9,348.98,4,150,300,3.3e-05,0.702128,-0.8000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280511,9.8e-05,20.8,271.9,359.39,6,5,30,2.5e-05,0.255102,-0.8286,15,-0.6250,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11280551,0.000398,-37.8,31.3,373.88,13,150,610,0.000351,0.88191,0.4286,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11281231,0.00139,26.6,201.0,377.88,14,150,625,0.000329,0.236691,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11281241,0.002235,16.2,196.6,379.98,14,150,625,0.000553,0.247427,-0.9033,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11281251,5.65692,-66.7,122.8,387.19,12,5,100,0.270528,0.0478225,-0.9930,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11281261,0.000542,-4.7,189.1,380.34,13,150,625,0.033924,62.5904,0.8187,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11281271,0.000637,-3.1,184.6,380.36,16,5,200,0.000238,0.373626,-0.8618,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11281281,0.229636,-18.8,135.5,381.26,15,150,625,0.095311,0.415053,-0.2357,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,A,CUBE11281291,0.556749,34.6,141.3,388.47,12,5,100,0.026557,0.0477001,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11282091,0.000367,-23.3,325.7,376.21,10,5,60,3.1e-05,0.0844687,-1.0000,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11282101,0.000354,-44.9,55.0,378.81,12,5,100,6.8e-05,0.19209,-0.9510,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11282511,0.000156,-46.1,32.8,365.96,9,5,50,3.4e-05,0.217949,-0.8833,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11283991,0.000682,-38.0,198.2,382.91,17,150,675,0.000205,0.300587,-0.9828,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11284001,0.001139,-47.8,174.6,384.27,17,5,200,0.00077,0.676032,-0.8578,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11284011,0.00093,-22.6,235.0,384.94,16,150,675,0.023165,24.9086,0.8735,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11284021,0.002982,2.8,136.1,385.37,13,150,575,0.044472,14.9135,0.7637,0,,mesure_experimentale
iodp_remanence_391_10206447,391,U1576,B,CUBE11284031,6.10296,17.2,184.2,387.98,13,5,120,0.154564,0.0253261,-1.0000,0,,mesure_experimentale
