%age(kyr)	%d18O(permille)	%d18O(sigma)
586.9430687	3.852718	0.196883
587.0660224	3.8629	0.196005
587.2297256	3.871486	0.195129
587.3934289	3.878661	0.194457
587.5201057	3.884771	0.193808
587.6383311	3.889995	0.193159
587.7565565	3.893529	0.192605
587.8806795	3.895573	0.192142
588.0076695	3.895919	0.191826
588.1346596	3.895398	0.191506
588.2675796	3.894369	0.191128
588.4046186	3.892394	0.190784
588.5416576	3.889877	0.190503
588.6838984	3.886762	0.190306
588.8286003	3.883156	0.190089
588.9733023	3.87929	0.189829
589.1199262	3.87494	0.189607
589.2671184	3.870121	0.189443
589.4143106	3.86468	0.189358
589.5437862	3.859138	0.189261
589.6715931	3.853404	0.189136
589.7994	3.847367	0.189098
589.9294749	3.840951	0.189148
590.0609248	3.83415	0.189291
590.1923746	3.826894	0.189466
590.3304642	3.819442	0.189604
590.4776306	3.811819	0.189809
590.624797	3.804063	0.189987
590.7705497	3.795915	0.190207
590.9152099	3.787575	0.190399
591.0598702	3.779231	0.190513
591.1710419	3.77081	0.190607
591.261327	3.762361	0.190699
591.3486341	3.753915	0.190915
591.4359412	3.745785	0.191018
591.5270815	3.737931	0.191034
591.6378499	3.730414	0.190971
591.7486184	3.723317	0.190789
591.8593869	3.716449	0.190612
591.9756395	3.709494	0.190496
592.0952229	3.702656	0.190267
592.2148063	3.696133	0.189908
592.325684	3.689795	0.189568
592.419808	3.683815	0.189233
592.513932	3.6783	0.188878
592.608056	3.672911	0.188546
592.7082332	3.668114	0.188213
592.837047	3.663748	0.187952
592.9658608	3.660051	0.187701
593.095432	3.657214	0.187295
593.2301016	3.654466	0.186919
593.3647713	3.651614	0.186706
593.5004218	3.648798	0.186588
593.6396197	3.646128	0.186526
593.7788175	3.643509	0.186431
593.9044376	3.64085	0.186283
594.0095743	3.637896	0.186205
594.1145293	3.634802	0.186215
594.2193851	3.631512	0.186226
594.3515339	3.628006	0.186293
594.4972658	3.624632	0.186373
594.6429977	3.621601	0.186492
594.7665481	3.618986	0.186684
594.8897208	3.616436	0.186941
595.0128935	3.613551	0.187173
595.1183752	3.61075	0.187424
595.21963	3.608044	0.187728
595.3208849	3.605183	0.188124
595.4221397	3.602588	0.188596
595.5629755	3.599817	0.189111
595.7061799	3.597071	0.189617
595.8518228	3.594406	0.190137
596.0065455	3.591341	0.190669
596.1612682	3.588519	0.19117
596.2992155	3.585688	0.191648
596.4293861	3.58264	0.192139
596.5595566	3.579504	0.192743
596.7374998	3.576201	0.193344
596.9379437	3.572512	0.193929
597.0581798	3.569033	0.194378
597.1486114	3.565633	0.194762
597.2390431	3.562446	0.195105
597.3294747	3.560277	0.195296
597.436942	3.558537	0.195548
597.5684413	3.557158	0.195731
597.6999406	3.556221	0.195813
597.8276936	3.555803	0.195942
597.9508417	3.555983	0.195955
598.0739897	3.55647	0.195999
598.2015902	3.557238	0.195954
598.3405729	3.55816	0.195879
598.4795557	3.559316	0.19587
598.6137461	3.56089	0.195868
598.7426325	3.562805	0.196036
598.8715189	3.564919	0.196321
598.9965015	3.567313	0.196584
599.1166797	3.569658	0.196887
599.2368579	3.572103	0.197109
599.3598024	3.574537	0.197473
599.4936333	3.576974	0.197815
599.6274642	3.579538	0.198157
599.7638491	3.581938	0.1985
599.9007281	3.583582	0.198901
600.0376071	3.585082	0.199343
600.1740598	3.586326	0.199763
600.30955	3.587323	0.200091
600.4450403	3.58844	0.200244
600.5891416	3.589384	0.200279
600.7537897	3.589546	0.19996
600.9184377	3.589416	0.199465
601.0829934	3.589005	0.198856
601.2475284	3.588424	0.198208
601.4105601	3.587775	0.197637
601.5706343	3.587153	0.197153
601.7307085	3.586504	0.196813
601.8506557	3.585794	0.196558
601.9597996	3.585151	0.196367
602.0689436	3.584457	0.196352
602.1796958	3.583648	0.196463
602.3214908	3.582998	0.196609
602.4632858	3.58217	0.196753
602.6100207	3.581216	0.196898
602.7745478	3.580606	0.197192
602.9381789	3.580354	0.197563
603.0828892	3.580431	0.197907
603.222251	3.580615	0.198301
603.3616129	3.580812	0.198639
603.5215267	3.580769	0.198904
603.6820503	3.580926	0.199072
603.8426009	3.581016	0.199154
604.0031752	3.581172	0.19922
604.1586524	3.581403	0.199215
604.2658848	3.581682	0.19909
604.3731172	3.582324	0.198676
604.4803496	3.582892	0.198177
604.6031636	3.583554	0.197645
604.7453599	3.584488	0.196984
604.8875563	3.58579	0.196159
605.0414538	3.587881	0.195102
605.2005303	3.590261	0.193961
605.361554	3.592704	0.192798
605.5321475	3.595303	0.191543
605.7069472	3.598139	0.190315
605.8526561	3.601282	0.189219
605.9949642	3.604448	0.188256
606.1360173	3.607562	0.187413
606.2263926	3.610647	0.186669
606.316768	3.613419	0.186062
606.4071434	3.615524	0.185432
606.4975188	3.617261	0.184872
606.6359349	3.618737	0.184369
606.8217945	3.619354	0.183917
606.9863028	3.619204	0.183531
607.1020995	3.618214	0.183189
607.2178963	3.616888	0.182944
607.333693	3.615399	0.182744
607.4283446	3.613615	0.182571
607.5169004	3.61143	0.182397
607.6054563	3.608665	0.182254
607.6940121	3.605912	0.182031
607.8067036	3.603067	0.181763
608.0439703	3.600081	0.181505
608.2398741	3.597099	0.181365
608.3831823	3.593919	0.181284
608.5292942	3.59036	0.181105
608.6596219	3.586914	0.180844
608.7785555	3.583261	0.180622
608.8974891	3.579521	0.180503
609.0176725	3.575518	0.180379
609.153674	3.571384	0.180274
609.2896755	3.567038	0.180149
609.425677	3.562413	0.1801
609.5640409	3.557486	0.180078
609.7024082	3.55237	0.180095
609.8407754	3.547181	0.180113
609.9628536	3.541923	0.180116
610.0845401	3.53655	0.18016
610.2062267	3.530917	0.180242
610.3504548	3.525016	0.180337
610.5138702	3.519004	0.180377
610.6772855	3.512836	0.180412
610.8613423	3.506361	0.180525
611.0457915	3.499565	0.180567
611.1922006	3.492179	0.180313
611.3233945	3.484428	0.179889
611.4527352	3.476414	0.179387
611.5632207	3.468189	0.178898
611.6625539	3.4601	0.178309
611.7618871	3.451806	0.17753
611.8612203	3.443431	0.176673
611.9659565	3.434984	0.175757
612.0745547	3.426557	0.174781
612.1831529	3.417908	0.173865
612.2917511	3.409293	0.173046
612.3896885	3.400589	0.172275
612.4873615	3.391937	0.171473
612.5850344	3.383659	0.17064
612.6827073	3.375815	0.169858
612.7701147	3.368521	0.169195
612.857149	3.361452	0.168391
612.9441833	3.354449	0.167541
613.0312175	3.347574	0.166821
613.1325551	3.340841	0.166161
613.2504296	3.334363	0.165621
613.3683042	3.328011	0.165051
613.4823886	3.321715	0.164433
613.5732508	3.315597	0.163799
613.664113	3.309764	0.163232
613.7549752	3.304269	0.162725
613.8458374	3.299195	0.162241
613.9591039	3.294371	0.161661
614.0769983	3.289572	0.161078
614.1948927	3.284973	0.160513
614.3129333	3.280608	0.160093
614.4311181	3.276195	0.159655
614.549303	3.271958	0.159166
614.6671882	3.268041	0.158724
614.7785102	3.264331	0.158317
614.8898322	3.26073	0.158089
615.0011542	3.25717	0.157858
615.1125246	3.253581	0.157559
615.223978	3.25003	0.157251
615.3354315	3.246137	0.156981
615.4468849	3.24186	0.156783
615.5588484	3.237431	0.156591
615.6710339	3.232864	0.156301
615.7832194	3.228045	0.156047
615.8960878	3.223198	0.155799
616.0221116	3.217985	0.155619
616.1481354	3.212605	0.155429
616.2741593	3.207124	0.155165
616.4045957	3.201499	0.154894
616.5361181	3.195772	0.154636
616.6676405	3.190266	0.154432
616.7911556	3.184712	0.154186
616.9110967	3.179012	0.153889
617.0310377	3.172946	0.153657
617.1497416	3.166289	0.153421
617.2609714	3.159496	0.153173
617.3680001	3.152884	0.152838
617.4750288	3.146252	0.152354
617.5675729	3.139708	0.151907
617.6549698	3.133386	0.151525
617.7423667	3.127132	0.15123
617.8297637	3.120846	0.150862
617.9074631	3.114746	0.150342
617.9706227	3.10869	0.14972
618.0337824	3.102488	0.149112
618.0969421	3.095962	0.148558
618.1601018	3.089417	0.147983
618.2232614	3.082778	0.147392
618.2897665	3.07596	0.146928
618.3613355	3.068906	0.146463
618.4329045	3.061958	0.146102
618.5044735	3.054924	0.145756
618.5760425	3.048035	0.145341
618.6485899	3.041178	0.144972
618.7298639	3.034479	0.144589
618.811138	3.028188	0.144245
618.892412	3.021695	0.143811
618.9736861	3.015131	0.143276
619.0636148	3.008768	0.142802
619.1647246	3.002988	0.142408
619.2658344	2.997441	0.142141
619.3669442	2.992475	0.141916
619.4527688	2.987657	0.141604
619.5316265	2.983319	0.141322
619.6104842	2.97934	0.141064
619.6893419	2.975354	0.1409
619.7681996	2.971633	0.140722
619.8534766	2.968038	0.140477
619.9396332	2.964506	0.140273
620.0168154	2.96098	0.140193
620.0935768	2.957871	0.140164
620.1691811	2.954923	0.140063
620.2435288	2.952338	0.139897
620.3178765	2.950239	0.139815
620.3922242	2.948562	0.139801
620.4665718	2.947425	0.139871
620.5418844	2.946415	0.139939
620.6172627	2.945701	0.13995
620.6926409	2.945641	0.13998
620.7680191	2.946117	0.14005
620.8438086	2.946809	0.140263
620.92009	2.947573	0.140439
620.9963713	2.94822	0.140523
621.0726527	2.948978	0.140685
621.1484686	2.95009	0.140901
621.2078922	2.951605	0.141168
621.2673158	2.953253	0.141435
621.3267394	2.955122	0.141657
621.386163	2.957219	0.141963
621.4455866	2.959419	0.142348
621.5103174	2.961826	0.142826
621.5851842	2.964572	0.143219
621.660051	2.967419	0.143519
621.7349179	2.970304	0.143871
621.8097847	2.973134	0.144286
621.8749116	2.976173	0.144808
621.938074	2.979383	0.145311
622.0012365	2.982685	0.145736
622.0643989	2.986032	0.146268
622.1275613	2.98946	0.146841
622.197467	2.992617	0.14746
622.2745432	2.995623	0.148044
622.3516194	2.998528	0.148558
622.4282548	3.001467	0.149155
622.5028778	3.004346	0.149828
622.5623437	3.007437	0.150605
622.6218096	3.010691	0.151375
622.6812755	3.01401	0.15206
622.7407413	3.0174	0.152813
622.8002072	3.020794	0.153635
622.8605004	3.024138	0.154572
622.9217052	3.027354	0.155484
622.9829099	3.030618	0.156311
623.0441146	3.03406	0.15716
623.1053193	3.037831	0.158037
623.166467	3.041813	0.159028
623.2213178	3.045933	0.160007
623.2761687	3.050161	0.160937
623.3310196	3.054751	0.161949
623.3858705	3.059648	0.163046
623.4407214	3.065194	0.164222
623.4955722	3.070958	0.165373
623.5562269	3.076887	0.166502
623.6174632	3.082992	0.167747
623.6786996	3.089492	0.169058
623.7399359	3.096142	0.170404
623.8011723	3.102925	0.171688
623.8590039	3.109824	0.1729
623.9125875	3.116843	0.174158
623.9661711	3.123981	0.17545
624.0197547	3.13115	0.176787
624.0733384	3.138523	0.178054
624.126922	3.146032	0.179241
624.1813714	3.153781	0.180446
624.2392723	3.16133	0.181678
624.2971732	3.168988	0.182921
624.3550741	3.176894	0.184104
624.412975	3.184796	0.185217
624.4708758	3.192784	0.186312
624.5300634	3.200626	0.187376
624.5910149	3.208465	0.18851
624.6519663	3.216245	0.189614
624.7129178	3.223903	0.190676
624.7738692	3.231316	0.191812
624.8250894	3.238793	0.192999
624.8704284	3.246325	0.19424
624.9157722	3.253891	0.195479
624.9611161	3.261432	0.196688
625.0064599	3.268932	0.197945
625.0518038	3.276608	0.199222
625.0944599	3.28428	0.200579
625.1338504	3.29197	0.201946
625.1732409	3.299856	0.203283
625.2126313	3.30812	0.204654
625.2520218	3.31674	0.206021
625.2914123	3.325411	0.207443
625.3319793	3.334345	0.208878
625.3796385	3.343543	0.210284
625.4272976	3.353121	0.21174
625.4749568	3.363172	0.213226
625.5226159	3.373765	0.214719
625.5702751	3.384604	0.216196
625.6017606	3.395785	0.217603
625.6319865	3.407472	0.218955
625.6622123	3.419147	0.220287
625.6924382	3.431118	0.221608
625.7226641	3.443319	0.222902
625.75289	3.455598	0.224165
625.7831159	3.468055	0.225438
625.8133417	3.480852	0.226788
625.8513521	3.494002	0.22803
625.89261	3.50716	0.229183
625.933868	3.520233	0.230319
625.9751259	3.533176	0.231432
626.0163838	3.546118	0.232448
626.0593966	3.558932	0.233425
626.1037659	3.571694	0.234314
626.1486466	3.584291	0.235152
626.1935273	3.596553	0.235953
626.2384081	3.608619	0.236738
626.2832888	3.620435	0.237587
626.3281695	3.632278	0.238423
626.3830644	3.644171	0.239156
626.439399	3.656046	0.23982
626.4957335	3.667833	0.240463
626.5520681	3.679757	0.241103
626.60488	3.69138	0.24175
626.6469757	3.702958	0.242366
626.6890715	3.714725	0.243006
626.7311673	3.726442	0.243666
626.773263	3.738383	0.244319
626.8153588	3.750375	0.244914
626.8589298	3.762349	0.245466
626.9276305	3.77446	0.246053
626.9963313	3.787016	0.246702
627.065032	3.799638	0.247362
627.1277378	3.81245	0.248014
627.1735037	3.82545	0.248657
627.2192696	3.83877	0.24934
627.2650354	3.852408	0.250012
627.3107117	3.86651	0.250744
627.3555852	3.88107	0.251474
627.4022336	3.895967	0.252124
627.450243	3.911192	0.25278
627.4982523	3.926728	0.253373
627.5462617	3.942667	0.253963
627.5942711	3.958804	0.254504
627.6448746	3.975065	0.255032
627.7035768	3.991388	0.255557
627.762279	4.008018	0.256001
627.8209812	4.024736	0.25633
627.8796834	4.041505	0.256625
627.945886	4.058401	0.256889
628.0130262	4.075286	0.257025
628.0801664	4.09206	0.257076
628.1472028	4.108696	0.257072
628.2130823	4.125314	0.257006
628.2789617	4.141757	0.256893
628.3448412	4.157895	0.256725
628.4088125	4.173705	0.256545
628.4652893	4.189138	0.256366
628.5217661	4.20424	0.256128
628.5805144	4.219175	0.255813
628.6471889	4.234247	0.255488
628.7212321	4.249112	0.25514
628.7965132	4.26365	0.254807
628.8717944	4.278025	0.254498
628.9470756	4.292142	0.254192
629.0226096	4.305859	0.25393
629.097623	4.319178	0.253759
629.1649329	4.332279	0.253631
629.2322429	4.345104	0.253536
629.3006797	4.357807	0.253434
629.3842886	4.370221	0.253332
629.4678975	4.38242	0.253209
629.5515063	4.394672	0.253037
629.6272821	4.406813	0.252811
629.6982642	4.418913	0.252554
629.7692464	4.431155	0.252221
629.8402286	4.443617	0.251823
629.9117378	4.456209	0.251395
629.9836642	4.468995	0.250839
630.0555906	4.48201	0.250189
630.1275171	4.495186	0.249465
630.1994435	4.508323	0.248687
630.2682893	4.521156	0.247838
630.3347411	4.533951	0.246916
630.4011929	4.546745	0.245939
630.4676448	4.559109	0.244909
630.5340966	4.571058	0.24379
630.6005484	4.582805	0.242591
630.6670002	4.594313	0.241371
630.742703	4.605559	0.240125
630.8265668	4.616233	0.238787
630.9104305	4.626433	0.237401
630.9942943	4.636235	0.23602
631.0781581	4.645885	0.234624
631.1620219	4.655322	0.233221
631.2458857	4.664343	0.231796
631.324157	4.67293	0.230374
631.3975508	4.680885	0.229002
631.4709447	4.688571	0.227594
631.5443385	4.695904	0.226131
631.6177323	4.702779	0.224674
631.6911261	4.70921	0.223221
631.76452	4.715149	0.221812
631.8379138	4.720592	0.220398
631.9113076	4.725656	0.218939
631.9847015	4.7303	0.217499
632.0580953	4.734485	0.216069
632.1314891	4.737908	0.21466
632.2061005	4.740871	0.213278
632.2820751	4.743417	0.211898
632.3726098	4.745293	0.210619
632.4426658	4.746618	0.209425
632.501843	4.74725	0.208315
632.5610201	4.74734	0.20725
632.6201973	4.747046	0.206196
632.690558	4.746346	0.205222
632.7651869	4.74525	0.204293
632.8398157	4.743652	0.203469
632.9304935	4.741892	0.202636
633.0256076	4.740172	0.201765
633.1207216	4.738165	0.200882
633.2352053	4.735725	0.200013
633.3570395	4.733066	0.199193
633.4808284	4.730253	0.198381
633.6094232	4.727265	0.19754
633.7380179	4.723998	0.196713
633.8666127	4.720484	0.195938
633.9913914	4.717058	0.195251
634.1148457	4.713437	0.194553
634.2306628	4.709642	0.193829
634.3562326	4.705626	0.193131
634.487376	4.701513	0.192508
634.6093785	4.696855	0.191965
634.723867	4.691987	0.191352
634.8445454	4.687162	0.19066
634.9355819	4.681968	0.189977
635.0266185	4.676392	0.189292
635.117655	4.670376	0.188675
635.2095141	4.664267	0.188021
635.3017024	4.658108	0.187334
635.3938907	4.652036	0.186703
635.5175157	4.646079	0.186053
635.6713345	4.640312	0.18541
635.8030132	4.634556	0.184681
635.9233299	4.628662	0.183887
636.0318798	4.622583	0.183174
636.1291879	4.616822	0.182516
636.226496	4.611258	0.181908
636.3324463	4.605707	0.181318
636.4398774	4.600176	0.180681
636.5752121	4.595041	0.18007
636.7451431	4.589967	0.179509
636.8978186	4.585	0.179003
637.0390238	4.580016	0.178473
637.1434737	4.575289	0.177922
637.2512654	4.570852	0.177386
637.3706274	4.566602	0.176891
637.4933962	4.562528	0.176474
637.6021819	4.558508	0.176047
637.6983771	4.554504	0.175558
637.7945722	4.550511	0.175091
637.9018438	4.546579	0.1746
638.0138133	4.543137	0.174106
638.1225355	4.539942	0.173517
638.2227394	4.536706	0.172843
638.3229433	4.533733	0.172171
638.4339776	4.531024	0.171524
638.5533521	4.528415	0.170928
638.6729541	4.526176	0.170361
638.7931149	4.524124	0.169821
638.9132757	4.522477	0.169389
639.0368077	4.521083	0.169042
639.160931	4.519709	0.16886
639.2771711	4.518402	0.168707
639.3910259	4.51718	0.168486
639.5048807	4.516391	0.1683
639.6187355	4.515841	0.168176
639.7325903	4.51565	0.168102
639.8551372	4.515639	0.168036
639.9793603	4.515795	0.167894
640.140906	4.516103	0.167744
640.3295486	4.516694	0.1676
640.5181913	4.517569	0.167501
640.7068339	4.518604	0.167401
640.9105803	4.519754	0.167272
641.1173667	4.520597	0.167111
641.3241531	4.521497	0.167008
641.5309395	4.522657	0.166941
641.7377258	4.523914	0.166854
641.9445122	4.525415	0.166715
642.1416922	4.527182	0.166633
642.2907798	4.529178	0.166526
642.4393809	4.531583	0.166444
642.5863697	4.53399	0.166304
642.7404999	4.536389	0.166082
642.8804313	4.538576	0.165854
643.0199632	4.540718	0.165598
643.1563484	4.542331	0.165328
643.2907978	4.543857	0.165066
643.4222391	4.545201	0.164718
643.5396611	4.546131	0.164415
643.6570831	4.546356	0.164103
643.7787862	4.546016	0.163802
643.9074741	4.54541	0.163518
644.036162	4.544663	0.163209
644.1769967	4.543772	0.163031
644.3203515	4.542762	0.162924
644.4862585	4.541604	0.162996
644.6708571	4.540165	0.163088
644.8520617	4.538558	0.163163
645.0334527	4.536366	0.163377
645.1934364	4.533565	0.163716
645.3528255	4.53027	0.164034
645.4824496	4.526709	0.164386
645.6120737	4.522977	0.16467
645.7842937	4.519058	0.164959
645.9893185	4.514876	0.16522
646.1528879	4.51032	0.165473
646.31573	4.505744	0.165757
646.4677486	4.500978	0.165992
646.6197671	4.496059	0.166298
646.7692916	4.491052	0.166667
646.9168254	4.486036	0.167124
647.0603183	4.480644	0.167505
647.2032129	4.475086	0.167777
647.3400464	4.469564	0.16799
647.4743686	4.464143	0.16821
647.60523	4.458683	0.168511
647.7310059	4.453192	0.168885
647.8567818	4.447595	0.169218
648.0105166	4.441926	0.169577
648.1658344	4.436313	0.169974
648.3075982	4.43054	0.170385
648.4487309	4.424797	0.170726
648.6397454	4.419155	0.171057
648.8255452	4.413677	0.171449
648.9807463	4.408231	0.171882
649.1247826	4.402929	0.172415
649.2510073	4.397643	0.172889
649.3752501	4.392326	0.17328
649.4741976	4.38691	0.173679
649.5731451	4.381419	0.174037
649.6708546	4.375664	0.174378
649.759695	4.369958	0.174758
649.8485354	4.364136	0.175063
649.9373758	4.358423	0.175427
650.066911	4.352829	0.175817
650.2043905	4.347452	0.176181
650.3029741	4.342095	0.176473
650.3859277	4.336957	0.176783
650.4688814	4.332013	0.177145
NaN	4.327068	0.177504
NaN	4.322245	0.177872
NaN	4.317658	0.178165
NaN	4.313284	0.178406
NaN	4.308811	0.178656
NaN	4.304158	0.178896
NaN	4.299698	0.179186
NaN	4.295293	0.179507
NaN	4.290838	0.179735
NaN	4.286556	0.179934
NaN	4.282568	0.180201
NaN	4.278783	0.180443
NaN	4.275139	0.180653
NaN	4.271516	0.180796
NaN	4.268051	0.180925
NaN	4.264807	0.181089
NaN	4.261595	0.181255
NaN	4.258433	0.181443
NaN	4.255315	0.181593
NaN	4.252403	0.181761
NaN	4.249492	0.181915
NaN	4.246705	0.182223
NaN	4.24397	0.182531
NaN	4.241381	0.182905
NaN	4.239021	0.183357
NaN	4.236866	0.183844
NaN	4.2348	0.18436
NaN	4.23284	0.184905
NaN	4.230852	0.185417
NaN	4.228929	0.185898
