phase,temperature,pressure,gibbs_energy,composition,state,modele_thermodynamique,modele_pression,reference,temperature_max_source
anglesite,298.15,50000.0,-573418.575,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,400.0,1.0,-829954.085,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,400.0,1000.0,-825163.697,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,400.0,5000.0,-805982.963,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,400.0,10000.0,-782007.046,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,400.0,20000.0,-734055.211,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,400.0,30000.0,-686103.377,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,400.0,50000.0,-590199.708,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,500.0,1.0,-849208.346,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,500.0,1000.0,-844417.957,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,500.0,5000.0,-825237.224,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,500.0,10000.0,-801261.306,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,500.0,20000.0,-753309.472,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,500.0,30000.0,-705357.637,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,500.0,50000.0,-609453.968,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,600.0,1.0,-870829.433,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,600.0,1000.0,-866039.045,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,600.0,5000.0,-846858.311,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,600.0,10000.0,-822882.394,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,600.0,20000.0,-774930.56,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,600.0,30000.0,-726978.725,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,600.0,50000.0,-631075.056,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,700.0,1.0,-894599.097,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,700.0,1000.0,-889808.708,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,700.0,5000.0,-870627.975,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,700.0,10000.0,-846652.057,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,700.0,20000.0,-798700.223,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,700.0,30000.0,-750748.388,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,700.0,50000.0,-654844.719,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,800.0,1.0,-920375.441,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,800.0,1000.0,-915585.053,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,800.0,5000.0,-896404.319,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,800.0,10000.0,-872428.402,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,800.0,20000.0,-824476.568,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,800.0,30000.0,-776524.733,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,800.0,50000.0,-680621.064,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,900.0,1.0,-948058.403,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,900.0,1000.0,-943268.015,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,900.0,5000.0,-924087.281,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,900.0,10000.0,-900111.364,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,900.0,20000.0,-852159.529,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,900.0,30000.0,-804207.695,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,900.0,50000.0,-708304.026,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,1000.0,1.0,-977573.383,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,1000.0,1000.0,-972782.995,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,1000.0,5000.0,-953602.261,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,1000.0,10000.0,-929626.344,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,1000.0,20000.0,-881674.509,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,1000.0,30000.0,-833722.675,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anglesite,1000.0,50000.0,-737819.006,PbSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1100.0
anhydrite,298.15,1.0,-1321830.2,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,298.15,1000.0,-1317240.618,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,298.15,5000.0,-1298863.915,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,298.15,10000.0,-1275893.037,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,298.15,20000.0,-1229951.279,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,298.15,30000.0,-1184009.521,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,298.15,50000.0,-1092126.006,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,400.0,1.0,-1334310.985,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,400.0,1000.0,-1329721.404,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,400.0,5000.0,-1311344.701,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,400.0,10000.0,-1288373.822,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,400.0,20000.0,-1242432.064,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,400.0,30000.0,-1196490.307,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,400.0,50000.0,-1104606.792,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,500.0,1.0,-1349355.187,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,500.0,1000.0,-1344765.606,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,500.0,5000.0,-1326388.903,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,500.0,10000.0,-1303418.024,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,500.0,20000.0,-1257476.266,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,500.0,30000.0,-1211534.509,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,500.0,50000.0,-1119650.994,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,600.0,1.0,-1366800.478,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,600.0,1000.0,-1362210.897,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,600.0,5000.0,-1343834.193,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,600.0,10000.0,-1320863.315,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,600.0,20000.0,-1274921.557,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,600.0,30000.0,-1228979.8,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,600.0,50000.0,-1137096.284,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,700.0,1.0,-1386408.796,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,700.0,1000.0,-1381819.215,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,700.0,5000.0,-1363442.512,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,700.0,10000.0,-1340471.633,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,700.0,20000.0,-1294529.875,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,700.0,30000.0,-1248588.118,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,700.0,50000.0,-1156704.603,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,800.0,1.0,-1408010.943,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,800.0,1000.0,-1403421.361,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,800.0,5000.0,-1385044.658,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,800.0,10000.0,-1362073.78,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,800.0,20000.0,-1316132.022,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,800.0,30000.0,-1270190.264,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,800.0,50000.0,-1178306.749,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,900.0,1.0,-1431480.407,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,900.0,1000.0,-1426890.826,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,900.0,5000.0,-1408514.123,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,900.0,10000.0,-1385543.244,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,900.0,20000.0,-1339601.486,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,900.0,30000.0,-1293659.729,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,900.0,50000.0,-1201776.214,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1000.0,1.0,-1456718.992,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1000.0,1000.0,-1452129.411,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1000.0,5000.0,-1433752.708,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1000.0,10000.0,-1410781.829,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1000.0,20000.0,-1364840.071,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1000.0,30000.0,-1318898.314,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1000.0,50000.0,-1227014.799,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1200.0,1.0,-1512204.066,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1200.0,1000.0,-1507614.485,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1200.0,5000.0,-1489237.782,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1200.0,10000.0,-1466266.903,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1200.0,20000.0,-1420325.145,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1200.0,30000.0,-1374383.388,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1200.0,50000.0,-1282499.873,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1400.0,1.0,-1573990.044,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1400.0,1000.0,-1569400.462,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1400.0,5000.0,-1551023.759,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1400.0,10000.0,-1528052.881,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1400.0,20000.0,-1482111.123,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1400.0,30000.0,-1436169.365,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1400.0,50000.0,-1344285.85,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1600.0,1.0,-1641738.526,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1600.0,1000.0,-1637148.944,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1600.0,5000.0,-1618772.241,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1600.0,10000.0,-1595801.363,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1600.0,20000.0,-1549859.605,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1600.0,30000.0,-1503917.847,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
anhydrite,1600.0,50000.0,-1412034.332,CaSO4,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1723.0
artinite,298.15,1.0,-2568620.36,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,298.15,1000.0,-2558939.68,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,298.15,5000.0,-2520178.197,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,298.15,10000.0,-2471726.343,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,298.15,20000.0,-2374822.636,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,298.15,30000.0,-2277918.929,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,298.15,50000.0,-2084111.514,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,400.0,1.0,-2597144.902,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,400.0,1000.0,-2587464.222,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,400.0,5000.0,-2548702.739,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,400.0,10000.0,-2500250.885,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,400.0,20000.0,-2403347.178,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,400.0,30000.0,-2306443.471,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,400.0,50000.0,-2112636.057,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,500.0,1.0,-2633368.234,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,500.0,1000.0,-2623687.553,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,500.0,5000.0,-2584926.07,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,500.0,10000.0,-2536474.217,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,500.0,20000.0,-2439570.509,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,500.0,30000.0,-2342666.802,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,500.0,50000.0,-2148859.388,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,600.0,1.0,-2676460.384,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,600.0,1000.0,-2666779.704,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,600.0,5000.0,-2628018.221,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,600.0,10000.0,-2579566.367,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,600.0,20000.0,-2482662.66,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,600.0,30000.0,-2385758.953,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,600.0,50000.0,-2191951.538,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,700.0,1.0,-2725526.934,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,700.0,1000.0,-2715846.254,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,700.0,5000.0,-2677084.771,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,700.0,10000.0,-2628632.917,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,700.0,20000.0,-2531729.21,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,700.0,30000.0,-2434825.503,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,700.0,50000.0,-2241018.088,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,800.0,1.0,-2779908.786,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,800.0,1000.0,-2770228.105,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,800.0,5000.0,-2731466.622,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,800.0,10000.0,-2683014.769,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,800.0,20000.0,-2586111.062,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,800.0,30000.0,-2489207.354,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,800.0,50000.0,-2295399.94,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,900.0,1.0,-2839102.465,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,900.0,1000.0,-2829421.785,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,900.0,5000.0,-2790660.302,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,900.0,10000.0,-2742208.448,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,900.0,20000.0,-2645304.741,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,900.0,30000.0,-2548401.034,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,900.0,50000.0,-2354593.619,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,1000.0,1.0,-2902711.742,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,1000.0,1000.0,-2893031.062,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,1000.0,5000.0,-2854269.579,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,1000.0,10000.0,-2805817.726,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,1000.0,20000.0,-2708914.018,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,1000.0,30000.0,-2612010.311,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
artinite,1000.0,50000.0,-2418202.897,Mg2(OH)2(CO3)*3H2O,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,1000.0
azurite,298.15,1.0,-1399200.728,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,298.15,1000.0,-1390108.481,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,298.15,5000.0,-1353703.088,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,298.15,10000.0,-1308196.347,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,298.15,20000.0,-1217182.866,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,298.15,30000.0,-1126169.384,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,298.15,50000.0,-944142.42,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,400.0,1.0,-1431785.903,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,400.0,1000.0,-1422693.656,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,400.0,5000.0,-1386288.263,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,400.0,10000.0,-1340781.522,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,400.0,20000.0,-1249768.041,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,400.0,30000.0,-1158754.559,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,400.0,50000.0,-976727.595,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,500.0,1.0,-1470926.096,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,500.0,1000.0,-1461833.849,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,500.0,5000.0,-1425428.457,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,500.0,10000.0,-1379921.716,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,500.0,20000.0,-1288908.234,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
azurite,500.0,30000.0,-1197894.752,Cu3(OH)2(CO3)2,cr,CGL Maier-Kelley,volume constant (cgl.R),HDNB78,780.0
