PGD ID,PGD Type,PGD Subtype,Type,Grain Label,Reference,Data Published,Source,Technique,Size a (µm),Size b (µm),12C/13C,err+[12C/13C],err-[12C/13C],14N/15N,err+[14N/15N],err-[14N/15N],26Al/27Al,err[26Al/27Al],d(29Si/28Si),err[d(29Si/28Si)],d(30Si/28Si),err[d(30Si/28Si)],44Ti/48Ti,err[44Ti/48Ti]
SiC-2003-NIT-001875,M,,M,M26a-283-15,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7161638,,18.50927,1.315796,1.152006,,,,,,37.90295,9.25000765874062,27.20869,11.3511661400954,,
SiC-2003-NIT-001876,M,,M,M26a-283-16,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6232044,,49.37175,1.545837,1.454742,,,,,,44.20316,9.23802084592242,52.94788,11.005550517681,,
SiC-2003-NIT-001877,M,,M,M26a-283-17,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5781529,,57.0736,1.775887,1.671844,,,,,,3.480315,12.0556768420351,21.89779,13.329809399797,,
SiC-2003-NIT-001878,M,,M,M26a-284-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9180832,,49.21122,1.201702,1.145741,,,,,,5.195022,8.23394373697364,29.05524,14.8120006597481,,
SiC-2003-NIT-001879,M,,M,M26a-284-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.106091,,34.65209,2.172482,1.930431,,,,,,60.06765,10.7213189298852,97.28944,33.9617165750936,,
SiC-2003-NIT-001880,M,,M,M26a-284-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.741096,,61.98671,2.321365,2.159611,,,,,,35.01105,15.0661082268192,4.72188,22.9327952245419,,
SiC-2003-NIT-001881,M,,M,M26a-284-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7063176,,83.95199,1.993507,1.903122,,,,,,15.71989,9.11925554441763,32.12881,14.1722166600904,,
SiC-2003-NIT-001882,M,,M,M26a-284-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4998206,,62.45957,5.665798,4.795738,,,,,,22.27604,10.2970333980666,22.40074,11.6604737602724,,
SiC-2003-NIT-001883,M,,M,M26a-284-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5348664,,60.5577,3.037247,2.760357,,,,,,-15.73312,13.6007749996567,-4.628778,16.0124348714589,,
SiC-2003-NIT-001884,M,,M,M26a-284-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.510785,,54.50831,1.681122,1.58345,,,,,,6.001949,22.6517722080239,4.330277,37.0603612896623,,
SiC-2003-NIT-001885,M,,M,M26a-284-12,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4957558,,60.31336,2.864082,2.615665,,,,,,15.22243,14.9976193946353,28.66864,28.1972139375375,,
SiC-2003-NIT-001886,M,,M,M26a-284-14,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8026531,,63.27235,1.388359,1.330002,,,,,,35.32147,9.8997490102517,20.9223,11.5122311062581,,
SiC-2003-NIT-001887,M,,M,M26a-284-16,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6417666,,63.08953,1.725235,1.635773,,,,,,32.90093,11.1832238737711,25.8069,11.2646669444825,,
SiC-2003-NIT-001888,M,,M,M26a-284-17,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.098451,,53.26395,0.8864555,0.8578987,,,,,,118.1902,21.3898610357299,80.7904,27.301450209316,,
SiC-2003-NIT-001889,M,,M,M26a-285-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7482142,,41.50946,0.7498932,0.7237434,,,,,,101.1375,10.0877629157106,89.30063,10.9199256032162,,
SiC-2003-NIT-001890,M,,M,M26a-285-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7821584,,55.85282,1.07938,1.039215,,,,,,84.12337,12.0076995518885,80.30379,11.5930253316025,,
SiC-2003-NIT-001891,M,,M,M26a-285-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8098655,,54.39785,1.351162,1.287212,,,,,,64.18204,8.91471857478974,46.64922,20.3048508087826,,
SiC-2003-NIT-001892,M,,M,M26a-285-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.698911,,53.53806,1.136875,1.090557,,,,,,55.80783,10.757266466342,55.4744,15.3360795023407,,
SiC-2003-NIT-001893,M,,M,M26a-286-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5937213,,69.88539,1.974327,1.868736,,,,,,17.54296,12.231446234891,31.15559,21.2026334241922,,
SiC-2003-NIT-001894,M,,M,M26a-286-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8063271,,51.98791,2.08535,1.930473,,,,,,45.81905,17.6720886578737,58.08997,35.7041331592401,,
SiC-2003-NIT-001895,M,,M,M26a-288-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5475664,,53.17978,2.230762,2.058102,,,,,,51.75126,22.2611100367974,15.14721,27.9445974618208,,
SiC-2003-NIT-001896,M,,M,M26a-289-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.027787,,24.84977,0.7371044,0.6958256,,,,,,33.30433,8.44643157437321,21.43967,10.0115944135353,,
SiC-2003-NIT-001897,M,,M,M26a-289-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8274276,,49.07524,7.167095,5.546921,,,,,,11.64412,19.1036378534961,21.03567,18.2618474285755,,
SiC-2003-NIT-001898,M,,M,M26a-289-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5868104,,57.12634,2.632431,2.410294,,,,,,49.5652,21.4296620181492,41.54408,22.3151163302815,,
SiC-2003-NIT-001899,M,,M,M26a-290-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8767109,,58.45056,1.234249,1.184238,,,,,,-12.73715,9.44960915990649,6.416082,11.2254921946033,,
SiC-2003-NIT-001900,M,,M,M26a-290-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5748937,,19.33848,1.664869,1.420317,,,,,,58.78448,16.8612796586544,22.88044,15.4964219174571,,
SiC-2003-NIT-001901,M,,M,M26a-290-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6433662,,60.68417,3.20462,2.898491,,,,,,13.19408,18.2690359285987,13.38959,19.4347517831453,,
SiC-2003-NIT-001902,M,,M,M26a-291-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7669573,,48.01688,0.8516579,0.8224831,,,,,,39.7836,8.86991060810493,46.50104,10.5858765279559,,
SiC-2003-NIT-001903,M,,M,M26a-291-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7700507,,43.28976,1.450787,1.359653,,,,,,21.87872,9.612852075115,31.79955,20.086539441065,,
SiC-2003-NIT-001904,M,,M,M26a-291-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5549659,,60.7778,2.200348,2.051788,,,,,,14.86349,14.7219445571708,9.652376,26.369962144472,,
SiC-2003-NIT-001905,M,,M,M26a-291-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5872208,,62.23274,2.737679,2.516289,,,,,,35.03132,17.3246450712854,31.19218,21.5562124492682,,
SiC-2003-NIT-001906,M,,M,M26a-291-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5336038,,47.46289,2.536652,2.291695,,,,,,6.99091,13.9078818819228,17.48776,16.4555964907591,,
SiC-2003-NIT-001907,M,,M,M26a-291-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7051342,,55.35459,1.771313,1.664768,,,,,,33.31852,10.7705081617561,64.07774,19.0988017314607,,
SiC-2003-NIT-001908,M,,M,M26a-291-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5727386,,39.02215,2.768421,2.424419,,,,,,13.38923,17.2605257283943,29.29759,51.4912487477284,,
SiC-2003-NIT-001909,M,,M,M26a-291-12,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7542652,,15.50045,1.306117,1.117747,,,,,,23.52059,16.3818647275636,5.01132,16.7467352241865,,
SiC-2003-NIT-001910,M,,M,M26a-292-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6279795,,49.65273,1.514084,1.427055,,,,,,16.30032,14.8098860757942,9.922147,23.9522265674508,,
SiC-2003-NIT-001911,M,,M,M26a-292-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6377247,,54.94507,2.844803,2.577862,,,,,,13.82506,27.4806499477107,35.07471,17.5432172883878,,
SiC-2003-NIT-001912,M,,M,M26a-292-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7079757,,25.05302,2.711967,2.229322,,,,,,51.53584,14.859737269345,52.0736,14.7153077285335,,
SiC-2003-NIT-001913,M,,M,M26a-292-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7058172,,45.47741,3.612465,3.117233,,,,,,67.39438,17.8716263577683,54.13807,17.3095444482754,,
SiC-2003-NIT-001914,M,,M,M26a-292-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8302186,,19.54741,0.5723324,0.5406704,,,,,,63.72499,10.4353514731235,60.99296,14.450404344477,,
SiC-2003-NIT-001916,M,,M,M26a-292-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.700747,,27.83935,3.146372,2.566294,,,,,,-8.189082,18.2017796454655,43.90073,30.7994036219359,,
SiC-2003-NIT-001917,M,,M,M26a-292-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6695692,,18.64913,0.634779,0.5943203,,,,,,13.92007,12.5664251475978,46.32819,12.6903652840697,,
SiC-2003-NIT-001918,M,,M,M26a-292-12,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4870632,,58.52733,1.965218,1.841553,,,,,,21.58451,18.5688211519362,19.94896,46.9253508298522,,
SiC-2003-NIT-001919,M,,M,M26a-292-13,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5962855,,50.01534,1.097797,1.051628,,,,,,7.613778,11.4060644557099,7.46417,13.7647450541843,,
SiC-2003-NIT-001920,M,,M,M26a-292-15,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9307357,,57.84106,1.641159,1.553032,,,,,,37.13751,16.1940546755858,30.80368,20.0934161709013,,
SiC-2003-NIT-001922,M,,M,M26a-293-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8116685,,53.84896,2.253494,2.079449,,,,,,1.790643,8.10857835992415,25.02251,9.84771846502497,,
SiC-2003-NIT-001923,M,,M,M26a-293-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6828701,,78.99898,1.858971,1.775406,,,,,,5.518675,9.31829386053931,41.63301,12.0747707000883,,
SiC-2003-NIT-001924,M,,M,M26a-293-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5955848,,54.43255,1.357239,1.292767,,,,,,9.653211,11.8006939246324,16.91723,18.1702782350091,,
SiC-2003-NIT-001925,AB,,AB,M26a-293-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8853359,,7.775825,0.364521,0.3332744,,,,,,-10.25182,9.19195006452923,-9.883463,17.5985354775703,,
SiC-2003-NIT-001926,M,,M,M26a-293-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8618152,,57.46408,2.288399,2.119579,,,,,,63.72082,15.53922232218,76.69127,15.4505810978961,,
SiC-2003-NIT-001927,M,,M,M26a-293-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6695692,,49.76802,1.988811,1.841625,,,,,,60.76431,14.8607170532713,36.49593,12.801826054603,,
SiC-2003-NIT-001928,M,,M,M26a-294-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8517841,,55.16687,2.226746,2.060413,,,,,,49.87967,12.5172769620811,65.98676,14.5628903202817,,
SiC-2003-NIT-001929,M,,M,M26a-294-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6928869,,52.95788,1.491997,1.412411,,,,,,56.60665,17.4420644510016,30.68209,13.2303406848693,,
SiC-2003-NIT-001930,M,,M,M26a-294-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8659435,,61.72616,2.380424,2.209976,,,,,,54.76737,19.1095853507264,62.5869,13.3288770991146,,
SiC-2003-NIT-001931,AB,,AB,M26a-294-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9933797,,8.544182,0.1106367,0.1078434,,,,,,94.83409,15.3667148132342,78.91512,11.2940745192879,,
SiC-2003-NIT-001932,M,,M,M26a-294-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8344839,,55.70854,2.640781,2.412098,,,,,,49.49331,31.2504579066374,89.93066,47.4117424926535,,
SiC-2003-NIT-001933,M,,M,M26a-294-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8856806,,43.23629,1.733479,1.604794,,,,,,52.98471,8.71394550992003,42.22703,11.5903317524858,,
SiC-2003-NIT-001934,M,,M,M26a-294-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5876855,,27.79718,2.025536,1.767889,,,,,,19.4428,36.8058542703849,68.62486,32.9391754731351,,
SiC-2003-NIT-001935,M,,M,M26a-295-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.721758,,39.34522,0.5881653,0.5710869,,,,,,44.85846,5.7869406450808,46.12482,12.9440094798325,,
SiC-2003-NIT-001936,M,,M,M26a-295-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.216411,,61.01877,1.059883,1.0243,,,,,,31.64709,18.1019155071459,2.527714,21.3339348096068,,
SiC-2003-NIT-001937,M,,M,M26a-295-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6656477,,52.57959,1.08527,1.042248,,,,,,4.483342,18.7985221728872,37.48882,13.4098648416853,,
SiC-2003-NIT-001938,M,,M,M26a-295-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6620913,,30.05834,0.5681286,0.5474358,,,,,,103.3256,9.99321448801706,73.7505,12.8590312544674,,
SiC-2003-NIT-001939,M,,M,M26a-296-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.301463,,41.60409,0.7833405,0.7549171,,,,,,21.64102,7.19268409866812,20.57981,17.0597893199906,,
SiC-2003-NIT-001940,M,,M,M26a-297-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4766655,,54.96454,1.673843,1.577747,,,,,,31.96871,14.4427274529445,27.28021,16.6483386736924,,
SiC-2003-NIT-001941,M,,M,M26a-297-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6153723,,57.1396,2.52803,2.322517,,,,,,42.57834,20.9362627846862,41.85581,16.7901761341138,,
SiC-2003-NIT-001942,M,,M,M26a-298-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5819461,,30.60683,1.387974,1.272558,,,,,,9.787679,8.95316543977164,26.16978,10.6609470824939,,
SiC-2003-NIT-001943,M,,M,M26a-299-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.814178,,56.65408,1.364861,1.30212,,,,,,72.63493,8.54956820220125,44.20757,10.4034025903468,,
SiC-2003-NIT-001944,M,,M,M26a-299-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8525947,,42.61339,0.7362976,0.7117043,,,,,,0.2336502,12.205489635537,2.901912,13.1449497344113,,
SiC-2003-NIT-001945,M,,M,M26a-299-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9012522,,67.60703,5.358368,4.625202,,,,,,20.61582,33.5921655830992,27.46427,20.7321760189964,,
SiC-2003-NIT-001946,M,,M,M26a-301-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.201507,,27.98547,0.3660202,0.3566895,,,,,,26.45898,7.39907169670148,23.30279,8.96285484948189,,
SiC-2003-NIT-001947,M,,M,M26a-301-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.005294,,54.78584,2.247299,2.076916,,,,,,18.02623,15.2158733131342,53.86603,19.2544740181899,,
SiC-2003-NIT-001948,M,,M,M26a-302-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.240461,,45.44508,0.6931343,0.6726151,,,,,,40.73906,10.8310959091116,46.18311,14.1373917646688,,
SiC-2003-NIT-001949,M,,M,M26a-302-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7136024,,50.08844,4.631672,3.908779,,,,,,19.11938,20.7781748729828,-3.085792,33.2012813710231,,
SiC-2003-NIT-001950,M,,M,M26a-302-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7640616,,23.647,1.906624,1.641863,,,,,,20.66839,10.6702755996398,33.76484,19.7751399168307,,
SiC-2003-NIT-001951,M,,M,M26a-302-5,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6973695,,63.70605,3.490608,3.145874,,,,,,9.650111,11.3240981441184,50.65656,16.2160362443007,,
SiC-2003-NIT-001952,M,,M,M26a-302-6,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6932114,,40.22832,2.884758,2.522923,,,,,,57.99198,15.9228942809945,20.30373,17.5257566258485,,
SiC-2003-NIT-001953,M,,M,M26a-302-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6081529,,62.07344,1.769608,1.674156,,,,,,60.90092,25.2443725761357,-7.664621,20.6415368563425,,
SiC-2003-NIT-001954,M,,M,M26a-302-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6655995,,49.67839,2.373589,2.166557,,,,,,54.40843,13.3010291527502,30.39265,12.9809984943566,,
SiC-2003-NIT-001955,AB,,M,M26a-302-10,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4836885,,13.49677,0.8598146,0.7626457,,,,,,-1.976788,13.3281697922413,-5.799651,17.631541496854,,
SiC-2003-NIT-001956,M,,M,M26a-302-11,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7867045,,42.33139,1.233521,1.165588,,,,,,30.54392,10.0652786304556,28.95093,22.018069548012,,
SiC-2003-NIT-001957,M,,M,M26a-305-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7385123,,47.7562,0.860096,0.8301888,,,,,,17.13037,12.8433751728747,29.8773,12.2724186660407,,
SiC-2003-NIT-001958,M,,M,M26a-307-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7895579,,74.18314,1.629219,1.560661,,,,,,-28.42468,10.0437471745381,3.736138,10.4432741349089,,
SiC-2003-NIT-001959,M,,M,M26a-308-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.54309,,24.42636,2.652887,2.179474,,,,,,22.12536,13.2690561574559,21.98672,15.5289005220808,,
SiC-2003-NIT-001960,M,,M,M26a-308-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.8848458,,61.23063,1.729164,1.636723,,,,,,48.94138,13.4202757027364,52.93346,14.1035307034566,,
SiC-2003-NIT-001961,M,,M,M26a-308-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5069031,,65.61098,2.165863,2.031731,,,,,,13.70883,15.3706372460915,-18.73517,17.801531152855,,
SiC-2003-NIT-001962,M,,M,M26a-308-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4419842,,60.32373,5.441265,4.609673,,,,,,-19.01215,23.7130824670336,-22.0716,36.5710931343631,,
SiC-2003-NIT-001963,M,,M,M26a-309-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.536096,,42.69076,1.021118,0.9744987,,,,,,21.99388,16.7007347183986,-24.24949,16.0287551160836,,
SiC-2003-NIT-001964,M,,M,M26a-310-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4593724,,59.45089,2.255924,2.096798,,,,,,14.83929,31.1450893017138,1.44887,23.0171428408474,,
SiC-2003-NIT-001965,M,,M,M26a-310-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6032742,,33.517,3.27924,2.74258,,,,,,-4.131496,15.0357756789511,-34.69831,27.1532809133402,,
SiC-2003-NIT-001966,M,,M,M26a-310-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7346526,,75.00989,6.201691,5.321709,,,,,,0.9595156,16.3287590164379,3.783226,19.2241085837731,,
SiC-2003-NIT-001967,M,,M,M26a-310-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6856868,,47.93309,2.488232,2.254204,,,,,,3.733993,13.5386376860494,5.403876,23.1451976681532,,
SiC-2003-NIT-001968,M,,M,M26a-311-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5266668,,42.51777,6.585388,5.027893,,,,,,23.27097,13.4416131047151,12.48884,15.5355828383376,,
SiC-2003-NIT-001969,M,,M,M26a-312-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6348472,,60.70346,2.495041,2.305515,,,,,,-9.690582,10.9106888604182,11.08789,22.8504438475262,,
SiC-2003-NIT-001970,M,,M,M26a-312-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6725609,,51.37776,2.973305,2.664864,,,,,,41.33773,10.9249118243735,21.81995,23.5972146948186,,
SiC-2003-NIT-001971,M,,M,M26a-312-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5894319,,52.91153,1.483269,1.404518,,,,,,22.04037,12.2660584388102,-3.825068,15.2559970490261,,
SiC-2003-NIT-001972,M,,M,M26a-313-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6661301,,52.19058,1.428158,1.354053,,,,,,63.89594,10.1552548198372,66.30373,12.6811595067554,,
SiC-2003-NIT-001973,Z,,Z,M26a-313-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.017084,,48.66359,0.8495369,0.8208771,,,,,,-82.84229,7.72966740760665,94.21372,15.0903333279783,,
SiC-2003-NIT-001974,M,,M,M26a-313-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6652133,,50.10474,1.2216,1.164799,,,,,,19.78254,30.7778038475711,58.62057,28.8361684852017,,
SiC-2003-NIT-001975,M,,M,M26a-313-9,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6226887,,41.67461,2.354191,2.115215,,,,,,19.70875,12.8559335745385,12.28428,14.3673271927924,,
SiC-2003-NIT-001976,M,,M,M26a-314-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.3949785,,27.31783,2.681324,2.241337,,,,,,-5.760431,22.9079970873962,86.51733,50.1820970325538,,
SiC-2003-NIT-001978,M,,M,M26a-314-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.9996518,,53.81173,2.646416,2.409431,,,,,,27.72701,14.4046824647137,61.46109,46.2867488657269,,
SiC-2003-NIT-001979,M,,M,M26a-315-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5210877,,58.57357,2.237499,2.078686,,,,,,31.30019,17.3512869160735,22.20047,17.1129943538966,,
SiC-2003-NIT-001980,M,,M,M26a-315-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.044443,,74.16074,1.780701,1.699097,,,,,,6.398439,8.36793544873356,43.54084,14.1976360676837,,
SiC-2003-NIT-001981,M,,M,M26a-315-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5245587,,44.36539,1.316277,1.242546,,,,,,49.70467,24.3730588223932,20.30265,20.5154698738455,,
SiC-2003-NIT-001982,M,,M,M26a-315-7,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.57111,,43.98911,1.339439,1.262554,,,,,,8.828044,27.5928191036702,-0.8690357,43.2924896494592,,
SiC-2003-NIT-001983,M,,M,M26a-315-8,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7258986,,52.30495,0.9800568,0.9446602,,,,,,74.12135,9.23525437836025,62.23011,10.8758769072431,,
SiC-2003-NIT-001984,M,,M,M26a-316-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.754691,,62.9315,1.598381,1.521118,,,,,,25.98691,22.6517702450369,35.02464,25.6575971207079,,
SiC-2003-NIT-001985,M,,M,M26a-322-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.5917976,,50.68063,1.426479,1.35046,,,,,,57.38712,13.4707143683518,35.91716,21.4663008988339,,
SiC-2003-NIT-001986,M,,M,M26a-322-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.763136,,45.18567,0.836689,0.8068085,,,,,,56.72192,8.89550888645161,42.92846,10.2540225148591,,
SiC-2003-NIT-001987,M,,M,M26a-322-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.4766317,,55.31129,1.994263,1.860126,,,,,,3.572345,14.8812449377642,30.69937,17.6305757632661,,
SiC-2003-NIT-001988,M,,M,M26a-325-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7966871,,47.31363,1.039574,0.9958153,,,,,,-16.51978,8.7512831364638,-14.49788,16.5027916901527,,
SiC-2003-NIT-001989,M,,M,M26a-325-3,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,1.018773,,60.64078,1.389759,1.32885,,,,,,50.4297,18.8381336148116,59.41618,32.7235013790809,,
SiC-2003-NIT-001990,M,,M,M26a-325-4,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6243629,,65.53446,2.198898,2.060619,,,,,,38.00404,17.3562099946226,34.84547,22.7442950401977,,
SiC-2003-NIT-001991,M,,M,M26a-326-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.3829234,,63.06337,3.039799,2.772514,,,,,,17.5308,33.1983830170619,15.89465,26.2819907852307,,
SiC-2003-NIT-001992,M,,M,M26a-327-1,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.7547548,,54.16691,1.46788,1.392414,,,,,,4.283071,10.651381179131,-3.943682,13.6291131356759,,
SiC-2003-NIT-001993,M,,M,M26a-327-2,Nittler & Alexander (2003) GCA 67:4961,full,Murchison,CIW 6f,0.6207513,,72.77413,6.087311,5.214897,,,,,,19.01019,16.1635904450234,12.33649,38.6332640754214,,
