source_file,sheet,condition,arm,generation,well,measurement,value,header_original
FR2_log.xlsx,drdata,FR,drift,3,F7,pre_amphiphile_turbidity_A400,0.565,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,F8,pre_amphiphile_turbidity_A400,0.684,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,F9,pre_amphiphile_turbidity_A400,0.625,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,F10,pre_amphiphile_turbidity_A400,0.364,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,F11,pre_amphiphile_turbidity_A400,0.62,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,F12,pre_amphiphile_turbidity_A400,0.653,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G1,pre_amphiphile_turbidity_A400,0.337,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G2,pre_amphiphile_turbidity_A400,0.443,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G3,pre_amphiphile_turbidity_A400,0.662,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G4,pre_amphiphile_turbidity_A400,0.886,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G5,pre_amphiphile_turbidity_A400,0.748,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G6,pre_amphiphile_turbidity_A400,0.501,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G7,pre_amphiphile_turbidity_A400,0.402,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G8,pre_amphiphile_turbidity_A400,0.587,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G9,pre_amphiphile_turbidity_A400,0.609,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G10,pre_amphiphile_turbidity_A400,0.565,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G11,pre_amphiphile_turbidity_A400,0.332,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,G12,pre_amphiphile_turbidity_A400,0.639,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H1,pre_amphiphile_turbidity_A400,0.616,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H2,pre_amphiphile_turbidity_A400,0.492,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H3,pre_amphiphile_turbidity_A400,0.534,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H4,pre_amphiphile_turbidity_A400,0.763,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H5,pre_amphiphile_turbidity_A400,0.585,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H6,pre_amphiphile_turbidity_A400,0.63,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H7,pre_amphiphile_turbidity_A400,0.456,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H8,pre_amphiphile_turbidity_A400,0.941,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H9,pre_amphiphile_turbidity_A400,0.394,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H10,pre_amphiphile_turbidity_A400,0.351,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H11,pre_amphiphile_turbidity_A400,0.536,24G3DPM
FR2_log.xlsx,drdata,FR,drift,3,H12,pre_amphiphile_turbidity_A400,0.631,24G3DPM
FR2_log.xlsx,drdata,FR,drift,4,A1,pre_amphiphile_turbidity_A400,0.803,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A2,pre_amphiphile_turbidity_A400,0.67,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A3,pre_amphiphile_turbidity_A400,0.567,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A4,pre_amphiphile_turbidity_A400,0.953,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A5,pre_amphiphile_turbidity_A400,0.528,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A6,pre_amphiphile_turbidity_A400,0.732,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A7,pre_amphiphile_turbidity_A400,0.872,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A8,pre_amphiphile_turbidity_A400,0.658,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A9,pre_amphiphile_turbidity_A400,0.61,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A10,pre_amphiphile_turbidity_A400,0.183,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A11,pre_amphiphile_turbidity_A400,0.473,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,A12,pre_amphiphile_turbidity_A400,0.453,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B1,pre_amphiphile_turbidity_A400,0.768,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B2,pre_amphiphile_turbidity_A400,0.714,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B3,pre_amphiphile_turbidity_A400,0.51,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B4,pre_amphiphile_turbidity_A400,0.622,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B5,pre_amphiphile_turbidity_A400,0.535,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B6,pre_amphiphile_turbidity_A400,0.561,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B7,pre_amphiphile_turbidity_A400,0.651,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B8,pre_amphiphile_turbidity_A400,0.551,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B9,pre_amphiphile_turbidity_A400,0.726,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B10,pre_amphiphile_turbidity_A400,0.574,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B11,pre_amphiphile_turbidity_A400,0.64,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,B12,pre_amphiphile_turbidity_A400,0.617,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C1,pre_amphiphile_turbidity_A400,0.195,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C2,pre_amphiphile_turbidity_A400,0.583,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C3,pre_amphiphile_turbidity_A400,0.545,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C4,pre_amphiphile_turbidity_A400,0.513,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C5,pre_amphiphile_turbidity_A400,0.701,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C6,pre_amphiphile_turbidity_A400,0.756,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C7,pre_amphiphile_turbidity_A400,0.793,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C8,pre_amphiphile_turbidity_A400,0.506,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C9,pre_amphiphile_turbidity_A400,0.73,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C10,pre_amphiphile_turbidity_A400,0.58,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C11,pre_amphiphile_turbidity_A400,0.779,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,C12,pre_amphiphile_turbidity_A400,0.476,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D1,pre_amphiphile_turbidity_A400,0.626,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D2,pre_amphiphile_turbidity_A400,0.601,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D3,pre_amphiphile_turbidity_A400,0.693,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D4,pre_amphiphile_turbidity_A400,0.713,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D5,pre_amphiphile_turbidity_A400,0.677,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D6,pre_amphiphile_turbidity_A400,0.437,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D7,pre_amphiphile_turbidity_A400,0.592,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D8,pre_amphiphile_turbidity_A400,0.555,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D9,pre_amphiphile_turbidity_A400,0.546,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D10,pre_amphiphile_turbidity_A400,0.703,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D11,pre_amphiphile_turbidity_A400,0.564,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,D12,pre_amphiphile_turbidity_A400,0.46,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E1,pre_amphiphile_turbidity_A400,0.723,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E2,pre_amphiphile_turbidity_A400,0.656,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E3,pre_amphiphile_turbidity_A400,0.451,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E4,pre_amphiphile_turbidity_A400,0.622,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E5,pre_amphiphile_turbidity_A400,0.634,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E6,pre_amphiphile_turbidity_A400,0.458,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E7,pre_amphiphile_turbidity_A400,0.658,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E8,pre_amphiphile_turbidity_A400,0.729,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E9,pre_amphiphile_turbidity_A400,0.571,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E10,pre_amphiphile_turbidity_A400,0.557,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E11,pre_amphiphile_turbidity_A400,0.817,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,E12,pre_amphiphile_turbidity_A400,0.74,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F1,pre_amphiphile_turbidity_A400,0.46,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F2,pre_amphiphile_turbidity_A400,0.577,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F3,pre_amphiphile_turbidity_A400,0.806,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F4,pre_amphiphile_turbidity_A400,0.483,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F5,pre_amphiphile_turbidity_A400,0.459,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F6,pre_amphiphile_turbidity_A400,0.624,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F7,pre_amphiphile_turbidity_A400,0.481,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F8,pre_amphiphile_turbidity_A400,0.92,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F9,pre_amphiphile_turbidity_A400,0.561,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F10,pre_amphiphile_turbidity_A400,0.447,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F11,pre_amphiphile_turbidity_A400,0.483,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,F12,pre_amphiphile_turbidity_A400,0.582,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G1,pre_amphiphile_turbidity_A400,0.672,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G2,pre_amphiphile_turbidity_A400,0.639,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G3,pre_amphiphile_turbidity_A400,0.17,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G4,pre_amphiphile_turbidity_A400,0.529,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G5,pre_amphiphile_turbidity_A400,0.694,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G6,pre_amphiphile_turbidity_A400,0.544,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G7,pre_amphiphile_turbidity_A400,0.218,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G8,pre_amphiphile_turbidity_A400,0.547,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G9,pre_amphiphile_turbidity_A400,0.706,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G10,pre_amphiphile_turbidity_A400,0.749,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G11,pre_amphiphile_turbidity_A400,0.384,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,G12,pre_amphiphile_turbidity_A400,0.564,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H1,pre_amphiphile_turbidity_A400,0.469,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H2,pre_amphiphile_turbidity_A400,0.669,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H3,pre_amphiphile_turbidity_A400,0.675,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H4,pre_amphiphile_turbidity_A400,0.438,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H5,pre_amphiphile_turbidity_A400,0.558,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H6,pre_amphiphile_turbidity_A400,0.589,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H7,pre_amphiphile_turbidity_A400,0.618,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H8,pre_amphiphile_turbidity_A400,0.641,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H9,pre_amphiphile_turbidity_A400,0.654,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H10,pre_amphiphile_turbidity_A400,0.626,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H11,pre_amphiphile_turbidity_A400,0.195,24G4DPM
FR2_log.xlsx,drdata,FR,drift,4,H12,pre_amphiphile_turbidity_A400,0.183,24G4DPM
FR2_log.xlsx,drdata,FR,drift,5,A1,pre_amphiphile_turbidity_A400,0.475,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A2,pre_amphiphile_turbidity_A400,0.709,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A3,pre_amphiphile_turbidity_A400,0.532,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A4,pre_amphiphile_turbidity_A400,0.657,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A5,pre_amphiphile_turbidity_A400,0.787,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A6,pre_amphiphile_turbidity_A400,0.773,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A7,pre_amphiphile_turbidity_A400,0.694,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A8,pre_amphiphile_turbidity_A400,0.716,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A9,pre_amphiphile_turbidity_A400,0.844,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A10,pre_amphiphile_turbidity_A400,0.68,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A11,pre_amphiphile_turbidity_A400,0.506,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,A12,pre_amphiphile_turbidity_A400,0.71,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B1,pre_amphiphile_turbidity_A400,0.761,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B2,pre_amphiphile_turbidity_A400,0.67,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B3,pre_amphiphile_turbidity_A400,0.741,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B4,pre_amphiphile_turbidity_A400,0.598,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B5,pre_amphiphile_turbidity_A400,0.502,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B6,pre_amphiphile_turbidity_A400,0.741,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B7,pre_amphiphile_turbidity_A400,0.789,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B8,pre_amphiphile_turbidity_A400,0.647,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B9,pre_amphiphile_turbidity_A400,0.767,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B10,pre_amphiphile_turbidity_A400,0.71,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B11,pre_amphiphile_turbidity_A400,0.73,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,B12,pre_amphiphile_turbidity_A400,0.558,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C1,pre_amphiphile_turbidity_A400,0.548,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C2,pre_amphiphile_turbidity_A400,0.544,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C3,pre_amphiphile_turbidity_A400,0.398,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C4,pre_amphiphile_turbidity_A400,0.615,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C5,pre_amphiphile_turbidity_A400,0.611,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C6,pre_amphiphile_turbidity_A400,0.668,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C7,pre_amphiphile_turbidity_A400,0.593,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C8,pre_amphiphile_turbidity_A400,0.569,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C9,pre_amphiphile_turbidity_A400,0.41,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C10,pre_amphiphile_turbidity_A400,0.862,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C11,pre_amphiphile_turbidity_A400,0.647,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,C12,pre_amphiphile_turbidity_A400,0.63,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D1,pre_amphiphile_turbidity_A400,0.583,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D2,pre_amphiphile_turbidity_A400,0.524,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D3,pre_amphiphile_turbidity_A400,0.645,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D4,pre_amphiphile_turbidity_A400,0.632,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D5,pre_amphiphile_turbidity_A400,0.617,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D6,pre_amphiphile_turbidity_A400,0.165,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D7,pre_amphiphile_turbidity_A400,0.826,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D8,pre_amphiphile_turbidity_A400,0.87,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D9,pre_amphiphile_turbidity_A400,0.645,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D10,pre_amphiphile_turbidity_A400,0.78,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D11,pre_amphiphile_turbidity_A400,0.1,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,D12,pre_amphiphile_turbidity_A400,0.62,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E1,pre_amphiphile_turbidity_A400,0.677,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E2,pre_amphiphile_turbidity_A400,0.668,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E3,pre_amphiphile_turbidity_A400,0.64,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E4,pre_amphiphile_turbidity_A400,0.725,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E5,pre_amphiphile_turbidity_A400,0.842,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E6,pre_amphiphile_turbidity_A400,0.749,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E7,pre_amphiphile_turbidity_A400,0.725,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E8,pre_amphiphile_turbidity_A400,0.701,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E9,pre_amphiphile_turbidity_A400,0.793,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E10,pre_amphiphile_turbidity_A400,0.647,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E11,pre_amphiphile_turbidity_A400,0.592,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,E12,pre_amphiphile_turbidity_A400,0.672,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F1,pre_amphiphile_turbidity_A400,0.633,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F2,pre_amphiphile_turbidity_A400,0.721,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F3,pre_amphiphile_turbidity_A400,0.286,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F4,pre_amphiphile_turbidity_A400,0.633,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F5,pre_amphiphile_turbidity_A400,0.656,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F6,pre_amphiphile_turbidity_A400,0.801,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F7,pre_amphiphile_turbidity_A400,0.513,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F8,pre_amphiphile_turbidity_A400,0.639,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F9,pre_amphiphile_turbidity_A400,0.701,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F10,pre_amphiphile_turbidity_A400,0.658,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F11,pre_amphiphile_turbidity_A400,0.675,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,F12,pre_amphiphile_turbidity_A400,0.236,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G1,pre_amphiphile_turbidity_A400,0.506,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G2,pre_amphiphile_turbidity_A400,0.653,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G3,pre_amphiphile_turbidity_A400,0.655,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G4,pre_amphiphile_turbidity_A400,0.703,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G5,pre_amphiphile_turbidity_A400,0.636,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G6,pre_amphiphile_turbidity_A400,0.646,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G7,pre_amphiphile_turbidity_A400,0.744,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G8,pre_amphiphile_turbidity_A400,0.841,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G9,pre_amphiphile_turbidity_A400,0.187,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G10,pre_amphiphile_turbidity_A400,0.721,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G11,pre_amphiphile_turbidity_A400,0.566,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,G12,pre_amphiphile_turbidity_A400,0.781,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H1,pre_amphiphile_turbidity_A400,0.199,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H2,pre_amphiphile_turbidity_A400,0.782,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H3,pre_amphiphile_turbidity_A400,0.553,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H4,pre_amphiphile_turbidity_A400,0.649,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H5,pre_amphiphile_turbidity_A400,0.642,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H6,pre_amphiphile_turbidity_A400,0.76,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H7,pre_amphiphile_turbidity_A400,0.661,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H8,pre_amphiphile_turbidity_A400,0.447,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H9,pre_amphiphile_turbidity_A400,0.748,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H10,pre_amphiphile_turbidity_A400,0.517,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H11,pre_amphiphile_turbidity_A400,0.651,24G5DPM
FR2_log.xlsx,drdata,FR,drift,5,H12,pre_amphiphile_turbidity_A400,0.461,24G5DPM
FR2_log.xlsx,drdata,FR,drift,6,A1,pre_amphiphile_turbidity_A400,0.415,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A2,pre_amphiphile_turbidity_A400,0.298,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A3,pre_amphiphile_turbidity_A400,0.585,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A4,pre_amphiphile_turbidity_A400,0.515,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A5,pre_amphiphile_turbidity_A400,0.583,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A6,pre_amphiphile_turbidity_A400,0.523,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A7,pre_amphiphile_turbidity_A400,0.67,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A8,pre_amphiphile_turbidity_A400,0.373,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A9,pre_amphiphile_turbidity_A400,0.814,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A10,pre_amphiphile_turbidity_A400,0.628,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A11,pre_amphiphile_turbidity_A400,0.431,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,A12,pre_amphiphile_turbidity_A400,0.536,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B1,pre_amphiphile_turbidity_A400,0.574,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B2,pre_amphiphile_turbidity_A400,0.716,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B3,pre_amphiphile_turbidity_A400,0.521,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B4,pre_amphiphile_turbidity_A400,0.293,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B5,pre_amphiphile_turbidity_A400,0.509,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B6,pre_amphiphile_turbidity_A400,0.232,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B7,pre_amphiphile_turbidity_A400,0.532,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B8,pre_amphiphile_turbidity_A400,0.536,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B9,pre_amphiphile_turbidity_A400,0.535,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B10,pre_amphiphile_turbidity_A400,0.566,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B11,pre_amphiphile_turbidity_A400,0.715,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,B12,pre_amphiphile_turbidity_A400,0.482,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C1,pre_amphiphile_turbidity_A400,0.335,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C2,pre_amphiphile_turbidity_A400,0.292,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C3,pre_amphiphile_turbidity_A400,0.839,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C4,pre_amphiphile_turbidity_A400,0.232,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C5,pre_amphiphile_turbidity_A400,0.228,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C6,pre_amphiphile_turbidity_A400,0.53,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C7,pre_amphiphile_turbidity_A400,0.308,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C8,pre_amphiphile_turbidity_A400,0.597,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C9,pre_amphiphile_turbidity_A400,0.615,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C10,pre_amphiphile_turbidity_A400,0.464,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C11,pre_amphiphile_turbidity_A400,0.304,24G6DPM
FR2_log.xlsx,drdata,FR,drift,6,C12,pre_amphiphile_turbidity_A400,0.247,24G6DPM
