sample_id,tracer,final_value,uncertainty,candidate_source,unit,compilation,reference
s_R-74 [12939],W,0.44,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-75 [12939],W,1.88,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-76 [12939],W,0.38,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-77 [12939],W,0.18,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-78 [12939],W,0.22,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-79 [12939],W,0.54,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-80 [12939],W,0.26,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-81 [12939],W,0.23,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-83 [12939],W,0.27,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-84 [12939],W,0.19,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-85 [12939],W,3.2,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-88 [12939],W,0.34,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-89 [12939],W,0.18,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-90 [12939],W,0.29,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-92 [12939],W,0.14,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-93 [12939],W,0.26,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-95 [12939],W,0.69,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-96 [12939],W,0.21,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-97 [12939],W,0.24,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-99 [12939],W,0.1,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-100 [12939],W,1.68,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-101 [12939],W,0.58,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-102 [12939],W,1.1,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-103 [12939],W,0.52,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-104 [12939],W,0.36,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-105 [12939],W,0.33,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-117 [12939],W,1.17,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-118 [12939],W,0.38,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-119 [12939],W,0.31,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-120 [12939],W,0.4,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-121 [12939],W,0.44,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-122 [12939],W,1.4,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_R-123 [12939],W,3.07,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12939]
s_03SJP013- 2-1 [12863],W,8.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_03SJP013- 2-1(2) [12863],W,4.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_03SJP020-2 [12863],W,5.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_03SJP022-1 [12863],W,10.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_03SJP047-2-1 [12863],W,7.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_03SJP059-2 [12863],W,12.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_P03-007B [12863],W,4.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-03, 180.95-181.14 [12863]",W,3.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-03, 209.63-209.82 [12863]",W,6.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-03, 244.38-244.61 [12863]",W,3.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 9.37-9.48 [12863]",W,7.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 34.71-34.95 [12863]",W,12.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 43.72- 43.89 [12863]",W,14.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 102.07-102.23 [12863]",W,11.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 104.75-104.94 [12863]",W,12.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 163.78-163.94 [12863]",W,11.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 191.62-191.88 [12863]",W,3.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
"s_WC04-04, 192.17-192.30 [12863]",W,10.0,,VEIN | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_03SJP038-1 [12863],W,5.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12863]
s_HG-2323-1 [11794],W,2.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[11794]
s_HG-2323-4 [11794],W,3.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[11794]
s_EO-92-9B [11794],W,1.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[11794]
s_EO-92-10B [11794],W,2.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[11794]
s_SR-3 [12751],W,0.6,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_LM-29 [12751],W,3.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_LM-42 [12751],W,2.1,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_DY-76 [12751],W,0.6,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_DY-87 [12751],W,0.8,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_DY-12 [12751],W,0.9,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_DY-32 [12751],W,0.5,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_DY-88 [12751],W,0.9,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_LM-26 [12751],W,1.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_DY-5 [12751],W,4.9,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_DY-41 [12751],W,0.9,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[12751]
s_BC02 [21956],W,344.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21956]
s_BC06 [21956],W,485.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21956]
s_BC08 [21956],W,458.0,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21956]
s_PIC-208 [18733],W,0.8,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-223 [18733],W,0.8,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-65 [18733],W,1.1,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-209 [18733],W,1.0,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-122 [18733],W,0.7,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-218 [18733],W,0.6,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-121 [18733],W,6.2,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-206 [18733],W,0.9,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_PIC-215 [18733],W,0.7,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[18733]
s_E1 [21179],MO,1.12,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_E4 [21179],MO,0.95,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_E5 [21179],MO,1.06,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_E6 [21179],MO,1.42,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_IH11 [21179],MO,1.36,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_IH12 [21179],MO,0.84,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_IH8 [21179],MO,1.26,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_IH9 [21179],MO,1.04,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K43 [21179],MO,1.47,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K45 [21179],MO,1.23,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K56 [21179],MO,0.91,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K73 [21179],MO,0.98,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K75 [21179],MO,1.4,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K76 [21179],MO,1.37,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K82 [21179],MO,1.01,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K83 [21179],MO,1.07,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_K84 [21179],MO,1.38,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_KH14 [21179],MO,1.19,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_KH15 [21179],MO,0.91,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_KH18 [21179],MO,0.83,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_KH2 [21179],MO,1.06,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_KH3 [21179],MO,1.1,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_KH4 [21179],MO,1.03,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_KH7 [21179],MO,1.13,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_LH8 [21179],MO,1.08,,MET | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21179]
s_MA 7 [21885],W,2.83,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 62 [21885],W,2.08,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 67 [21885],W,2.37,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 77 [21885],W,2.08,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 78 [21885],W,2.3,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 155 [21885],W,1.95,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 160 [21885],W,3.62,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 161 [21885],W,2.73,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 166 [21885],W,2.28,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 167 [21885],W,1.44,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_MA 175 [21885],W,2.22,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[21885]
s_EM62 [5137],OS,6.6e-05,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_EM65 [5137],OS,0.000256,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_EM66 [5137],OS,0.000341,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_EM67 [5137],OS,0.000238,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_EM70 [5137],OS,0.00021,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_EM71 [5137],OS,0.000174,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346][5364]
s_EM78 [5137],OS,6.4e-05,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_70RWD1 [5137],OS,0.00227,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_71RWD16 [5137],OS,1.3e-05,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346]
s_138234 [5137],OS,0.00233,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5137][23346][5364]
s_Z64012 [5264],OS,0.17804,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64012 [5264],OS,0.18317,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64015 [5264],OS,0.81122,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64015 [5264],OS,0.83393,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64015 [5264],OS,0.83196,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64013 [5264],OS,0.75604,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64014 [5264],OS,0.18023,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64014 [5264],OS,0.18385,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64018 [5264],OS,0.16583,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58507 [5264],OS,0.25201,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58542 [5264],OS,0.26775,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z55765 [5264],OS,0.30018,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58502 [5264],OS,0.2045,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58511 [5264],OS,0.27379,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z55710 [5264],OS,0.29883,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z55725 [5264],OS,1.88658,,ORE | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64051 [5264],OS,0.01881,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z64052 [5264],OS,0.01678,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z00080 [5264],OS,0.02181,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z00080 [5264],OS,0.02297,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58581 [5264],OS,0.02581,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58582 [5264],OS,0.07812,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58582 [5264],OS,0.0774,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58583 [5264],OS,0.02503,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58585 [5264],OS,0.02364,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58586 [5264],OS,0.39578,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_JFK1 [5264],OS,0.00133,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_Z58539 [5264],OS,0.00027,,SED | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[5264]
s_LMCD005-193.0 [15917],OS,0.00246,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_LMCD005-271.0 [15917],OS,0.00373,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_LMCD005-286.8 [15917],OS,0.00082,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_LMCD005-287.1 [15917],OS,0.0013,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_LMCD005-295.2 [15917],OS,0.00368,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_LMCD005-300.5 [15917],OS,0.00075,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_LMCD005-313.6 [15917],OS,0.00125,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_MC2103/10 [15917],OS,0.00175,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_MC2103/7 [15917],OS,0.00309,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917]
s_LWDD0754-177.6 [15917],OS,0.00464,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917][12767]
s_LWDD0754-261.2 [15917],OS,0.00092,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917][12767]
s_LWDD0754-297.3 [15917],OS,0.00039,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917][12767]
s_LWDD0777-313.2 [15917],OS,0.00104,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917][12767]
s_LWDD0777-331.5 [15917],OS,0.00028,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917][12767]
s_LWDD0794-536.6 [15917],OS,0.00555,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917][12767]
s_LWDD0794-545.6 [15917],OS,0.00593,,PLU | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[15917][12767]
s_RHD1-2 [13778] / s_RHD 1-2 [15407],OS,0.0002,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[13778][15407]
s_SE10-3 [13778],OS,0.0001,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[13778][15407]
s_RUTH WELL/REGAL [28618],OS,0.00633,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00085,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00326,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00152,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00603,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00687,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00379,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00556,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_RUTH WELL/REGAL [28618],OS,0.00286,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_SULFUR SPRINGS [28618],OS,0.001204,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_SULFUR SPRINGS [28618],OS,0.00099,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_SULFUR SPRINGS [28618],OS,0.000585,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
s_EURO [28618],OS,0.00145,,VOL | ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),ppm,georoc_cratons_archeens,[28618]
