time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-36000,36000,0.0147473902294046,22.914252716588738,4.161372197303606,472.9269470408789,-0.1568915269127323,-0.3262135863584785,0.9321854669850473
-37000,37000,0.0145289368176923,23.085660695967224,3.9085020377952127,478.0929595599558,-0.07223799945831935,-0.37015070210693546,0.9261588034262821
-38000,38000,0.0143790355735043,23.262043742626012,3.6617532410394276,483.83708172438605,0.021103487037544055,-0.39219031107133223,0.919641997049193
-39000,39000,0.0141574339174998,23.43885815052473,3.413358189728682,490.0554602858615,0.11755637251159509,-0.39087782089117923,0.9129047203390277
-40000,40000,0.0140510863667196,23.61187332726852,3.173763756302355,496.28854279600125,0.21137961762400415,-0.3661554542206879,0.9062278083338491
-41000,41000,0.0139548021625682,23.776175185063444,2.9358556965753904,502.40027809846544,0.29700819917225413,-0.3193523679973865,0.8998889901976335
-42000,42000,0.0138677821181809,23.92895577609976,2.6965249435209073,508.1968523508968,0.3693791341026687,-0.25309157988476727,0.8941497120063256
-43000,43000,0.0138609578227812,24.065777488467027,2.4638292867522065,513.3714596432123,0.42422077111233475,-0.1711235943409205,0.889243191043204
-44000,44000,0.0138465651330542,24.184262430440338,2.2334827063356104,517.7597273897601,0.4582924588042872,-0.07810044541232934,0.8853633958039583
-45000,45000,0.0139439404825734,24.281732771561767,1.9965752244336359,521.3544318764064,0.4695627575563967,0.020699919717198055,0.8826564054261059
-46000,46000,0.0139912138096004,24.35639188597356,1.7685957200302502,523.7674285158338,0.4573147909078712,0.11967895264288617,0.8812151441680924
-47000,47000,0.0141420221200332,24.406473217025255,1.5365552092326409,525.1191949997645,0.4221812147789611,0.21323659103126208,0.8810750127731048
-48000,48000,0.0143401286940856,24.432064063565864,1.3025188648915662,525.2778203207848,0.3661013659905362,0.29608937980831923,0.8822136186800725
-49000,49000,0.0145426255661587,24.432086323371117,1.0713075937754393,524.1852414326992,0.29220778505935446,0.36356613411043953,0.8845531507369674
-50000,50000,0.0147634257887023,24.407569860815755,0.8338770364068222,521.8484461152718,0.20464946434196102,0.41187111509614627,0.8879644031682833
-51000,51000,0.0151196403911235,24.359366952536668,0.6009415485151607,518.5270521499131,0.10835686502777152,0.43829970341597824,0.8922735902103226
-52000,52000,0.0153803535568907,24.288864462291848,0.3595029037776761,514.0483679220416,0.008765487512888352,0.4413912274945912,0.8972719490318861
-53000,53000,0.0157360803238946,24.198086918656223,0.11921470181162004,508.83781903420635,-0.08849061603512914,0.4210183053836051,0.9027253166969678
-54000,54000,0.0161251946645706,24.089454404244727,6.161794778176037,503.07443346421064,-0.17789966365879414,0.3783998280927521,0.9083860851914585
-55000,55000,0.0164959292916305,23.965375672901455,5.9130775130292745,496.9111218156679,-0.25438766251001,0.31603903505364644,0.9140056047339389
-56000,56000,0.0169032903866393,23.82898778298055,5.664785857428424,490.78620273547733,-0.313614789749446,0.23758926781106954,0.9193460194461119
-57000,57000,0.0173236238763146,23.683423964007982,5.417085435155742,485.0027036058758,-0.35223328244765184,0.14765007979503886,0.9241921708566198
-58000,58000,0.0177678817664862,23.531617344735572,5.159036865665003,479.73549417679124,-0.3680903529461929,0.05150721540743662,0.9283622670212954
