sheet,context,landing_solution,condition,concentration_mM_if_encoded,replicate,elution_fraction,fluorescence
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,20,1100148.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,21,1719592.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,22,2251959.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,23,2546249.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,24,2522520.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,25,2387663.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,26,1941976.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,27,1389056.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,28,917918.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,29,582873.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,30,347320.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,31,188357.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,32,104382.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,33,59608.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,34,35383.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,35,21167.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,36,11948.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,37,8721.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,38,8512.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,39,4806.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,40,4071.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,41,3269.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,42,3803.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,43,3120.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,44,1936.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,45,2704.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,a,46,1817.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,1,11403.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,2,11147.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,3,14663.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,4,17866.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,5,26012.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,6,45016.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,7,77575.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,8,70096.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,9,44434.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,10,29074.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,11,16387.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,12,11404.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,13,11482.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,14,13212.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,15,13723.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,16,23926.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,17,57719.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,18,126776.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,19,271339.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,20,506219.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,21,789735.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,22,1112014.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,23,1351266.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,24,1416701.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,25,1464305.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,26,1240875.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,27,962653.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,28,695330.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,29,457518.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,30,287220.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,31,173164.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,32,101979.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,33,58136.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,34,50763.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,35,22937.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,36,16327.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,37,13361.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,38,14397.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,39,6539.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,40,7198.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,41,6099.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,42,7552.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,43,5323.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,44,4905.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,45,3749.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,b,46,3836.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,1,12374.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,2,13077.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,3,10013.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,4,13093.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,5,22390.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,6,49890.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,7,94857.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,8,119167.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,9,73406.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,10,33990.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,11,22030.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,12,13142.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,13,16014.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,14,13004.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,15,13512.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,16,17174.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,17,39312.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,18,84848.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,19,182067.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,20,366948.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,21,609129.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,22,922594.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,23,1168463.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,24,1354648.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,25,1462691.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,26,1363416.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,27,1105721.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,28,824390.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,29,566031.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,30,371151.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,31,227231.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,32,132853.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,33,78459.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,34,42632.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,35,26406.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,36,17768.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,37,14781.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,38,12189.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,39,10019.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,40,9510.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,41,6653.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,42,8680.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,43,5490.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,44,6745.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,45,5287.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0,0.0,c,46,4541.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,1,2116.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,2,1703.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,3,1466.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,4,1793.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,5,13083.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,6,126319.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,7,409829.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,8,542037.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,9,434510.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,10,234459.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,11,108942.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,12,63126.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,13,38705.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,14,27274.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,15,24744.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,16,32906.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,17,79072.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,18,201883.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,19,475459.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,20,945514.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,21,1653842.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,22,2470668.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,23,3183740.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,24,3661692.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,25,3762039.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,26,3440299.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,27,2894442.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,28,2224720.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,29,1544805.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,30,988973.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,31,611595.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,32,354333.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,33,210180.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,34,131421.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,35,79705.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,36,52069.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,37,35519.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,38,27518.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,39,23051.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,40,19667.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,41,19409.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,42,16684.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,43,14881.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,44,13915.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,45,13101.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,a,46,10993.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,1,4821.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,2,3187.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,3,10895.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,4,10832.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,5,23688.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,6,58255.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,7,151696.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,8,195831.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,9,139760.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,10,54398.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,11,34218.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,12,20212.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,13,10233.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,14,13747.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,15,9102.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,16,14008.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,17,30801.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,18,72075.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,19,160296.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,20,326053.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,21,573424.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,22,850309.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,23,1101258.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,24,1253485.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,25,1268587.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,26,1158858.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,27,932345.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,28,687662.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,29,471309.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,30,291460.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,31,178351.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,32,102114.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,33,57872.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,34,35302.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,35,19753.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,36,14943.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,37,16069.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,38,9313.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,39,8542.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,40,7354.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,41,8250.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,42,8403.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,43,7009.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,44,5445.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,45,6855.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,b,46,4583.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,1,10501.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,2,9912.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,3,12567.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,4,12083.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,5,23999.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,6,55629.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,7,51126.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,8,55565.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,9,26112.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,10,12941.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,11,8738.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,12,6328.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,13,5190.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,14,8231.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,15,10162.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,16,22790.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,17,55327.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,18,135008.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,19,281172.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,20,487778.0
Fig 1A & S9,2:1 myristoleic acid:tetradecenol (C14:1),not_explicit_in_block,0.5,0.5,c,21,760686.0
